HOME,AWAY,DATE,TIME (CT)
STL,NSH,10/10/2008,7:30 PM
NSH,DAL,10/11/2008,7:00 PM
CHI,NSH,10/13/2008,7:30 PM
DAL,NSH,10/15/2008,7:30 PM
CBJ,NSH,10/17/2008,6:00 PM
NSH,CBJ,10/18/2008,7:00 PM
NSH,CGY,10/23/2008,7:00 PM
NSH,LAK,10/25/2008,7:00 PM
WSH,NSH,10/28/2008,6:00 PM
NSH,EDM,10/30/2008,7:00 PM
NSH,FLA,11/1/2008,7:00 PM
VAN,NSH,11/4/2008,9:00 PM
CGY,NSH,11/6/2008,8:30 PM
COL,NSH,11/8/2008,8:00 PM
SJS,NSH,11/11/2008,9:30 PM
ANH,NSH,11/14/2008,9:00 PM
LAK,NSH,11/15/2008,9:30 PM
NSH,SJS,11/17/2008,7:00 PM
TBL,NSH,11/21/2008,6:30 PM
CAR,NSH,11/23/2008,2:00 PM
NSH,STL,11/25/2008,6:00 PM
ATL,NSH,11/28/2008,6:30 PM
NSH,MIN,11/29/2008,7:00 PM
BUF,NSH,12/1/2008,6:00 PM
NSH,COL,12/4/2008,7:00 PM
NSH,MIN,12/6/2008,7:00 PM
STL,NSH,12/8/2008,7:30 PM
NSH,VAN,12/9/2008,7:00 PM
CBJ,NSH,12/11/2008,6:00 PM
NSH,DAL,12/13/2008,7:00 PM
ARI,NSH,12/18/2008,8:00 PM
NSH,NYI,12/20/2008,7:00 PM
FLA,NSH,12/23/2008,6:30 PM
NSH,DET,12/26/2008,7:00 PM
EDM,NSH,12/28/2008,7:00 PM
COL,NSH,12/29/2008,8:30 PM
NSH,VAN,1/1/2009,7:00 PM
NSH,CGY,1/3/2009,2:00 PM
NSH,COL,1/6/2009,7:00 PM
NSH,PIT,1/8/2009,7:00 PM
NSH,CHI,1/10/2009,7:30 PM
CHI,NSH,1/11/2009,6:00 PM
TOR,NSH,1/13/2009,6:30 PM
MON,NSH,1/15/2009,6:30 PM
NSH,ATL,1/17/2009,7:00 PM
NSH,NJD,1/19/2009,7:00 PM
VAN,NSH,1/28/2009,9:30 PM
CGY,NSH,1/30/2009,8:00 PM
EDM,NSH,2/1/2009,1:00 PM
NSH,ARI,2/3/2009,7:00 PM
NSH,ANH,2/5/2009,7:00 PM
MIN,NSH,2/6/2009,7:00 PM
DAL,NSH,2/8/2009,5:00 PM
NSH,DET,2/10/2009,7:00 PM
NSH,STL,2/12/2009,7:00 PM
NSH,BOS,2/14/2009,7:00 PM
NSH,OTT,2/16/2009,7:00 PM
DET,NSH,2/18/2009,6:30 PM
NSH,STL,2/19/2009,7:00 PM
STL,NSH,2/21/2009,7:30 PM
NSH,CHI,2/24/2009,7:00 PM
NSH,ARI,2/26/2009,7:00 PM
NSH,DET,2/28/2009,7:00 PM
NSH,EDM,3/3/2009,7:00 PM
NSH,CBJ,3/5/2009,7:00 PM
PHI,NSH,3/7/2009,6:00 PM
NSH,WSH,3/10/2009,7:00 PM
NSH,NYR,3/12/2009,7:00 PM
ARI,NSH,3/14/2009,9:00 PM
LAK,NSH,3/16/2009,9:30 PM
ANH,NSH,3/18/2009,9:00 PM
SJS,NSH,3/19/2009,9:30 PM
NSH,ANH,3/24/2009,7:00 PM
NSH,SJS,3/26/2009,7:00 PM
NSH,LAK,3/28/2009,5:00 PM
DET,NSH,3/29/2009,4:00 PM
CBJ,NSH,3/31/2009,6:00 PM
CHI,NSH,4/3/2009,7:30 PM
NSH,CBJ,4/4/2009,7:00 PM
NSH,CHI,4/7/2009,7:00 PM
DET,NSH,4/9/2009,6:30 PM
MIN,NSH,4/10/2009,7:00 PM
