DATE,VISITING TEAM,HOME TEAM,TIME
"MON OCT 13, 2008",BUFFALO,NY ISLANDERS,2:00 PM ET
,,,
"MON OCT 13, 2008",NEW JERSEY,NY RANGERS,7:00 PM ET
,,,
"MON OCT 13, 2008",MONTREAL,PHILADELPHIA,7:00 PM ET
,,,
"MON OCT 13, 2008",VANCOUVER,WASHINGTON,7:00 PM ET
,,,
"MON OCT 13, 2008",DETROIT,CAROLINA,7:00 PM ET
,,,
"MON OCT 13, 2008",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"TUE OCT 14, 2008",MINNESOTA,ATLANTA,7:00 PM ET
,,,
"TUE OCT 14, 2008",PHILADELPHIA,PITTSBURGH,7:30 PM ET
,,,
"TUE OCT 14, 2008",COLORADO,CALGARY,9:30 PM ET
,,,
"TUE OCT 14, 2008",ANAHEIM,LOS ANGELES,10:30 PM ET
,,,
"TUE OCT 14, 2008",COLUMBUS,SAN JOSE,10:30 PM ET
,,,
"WED OCT 15, 2008",BUFFALO,NY RANGERS,7:00 PM ET
,,,
"WED OCT 15, 2008",BOSTON,MONTREAL,7:30 PM ET
,,,
"WED OCT 15, 2008",PHOENIX,CHICAGO,8:30 PM ET
,,,
"WED OCT 15, 2008",NASHVILLE,DALLAS,8:30 PM ET
,,,
"WED OCT 15, 2008",EDMONTON,ANAHEIM,10:00 PM ET
,,,
"THU OCT 16, 2008",NEW JERSEY,ATLANTA,7:00 PM ET
,,,
"THU OCT 16, 2008",WASHINGTON,PITTSBURGH,7:30 PM ET
,,,
"THU OCT 16, 2008",NY ISLANDERS,TAMPA BAY,7:30 PM ET
,,,
"THU OCT 16, 2008",MINNESOTA,FLORIDA,7:30 PM ET
,,,
"THU OCT 16, 2008",VANCOUVER,DETROIT,7:30 PM ET
,,,
"THU OCT 16, 2008",DALLAS,ST. LOUIS,8:30 PM ET
,,,
"THU OCT 16, 2008",PHILADELPHIA,COLORADO,9:00 PM ET
,,,
"FRI OCT 17, 2008",PHOENIX,OTTAWA,7:00 PM ET
,,,
"FRI OCT 17, 2008",TORONTO,NY RANGERS,7:00 PM ET
,,,
"FRI OCT 17, 2008",NASHVILLE,COLUMBUS,7:00 PM ET
,,,
"FRI OCT 17, 2008",VANCOUVER,BUFFALO,7:30 PM ET
,,,
"FRI OCT 17, 2008",EDMONTON,CALGARY,9:00 PM ET
,,,
"FRI OCT 17, 2008",SAN JOSE,ANAHEIM,10:00 PM ET
,,,
"FRI OCT 17, 2008",CAROLINA,LOS ANGELES,10:30 PM ET
,,,
"SAT OCT 18, 2008",COLORADO,DALLAS,2:00 PM ET
,,,
"SAT OCT 18, 2008",PHOENIX,MONTREAL,7:00 PM ET
,,,
"SAT OCT 18, 2008",BOSTON,OTTAWA,7:00 PM ET
,,,
"SAT OCT 18, 2008",TORONTO,PITTSBURGH,7:00 PM ET
,,,
"SAT OCT 18, 2008",NEW JERSEY,WASHINGTON,7:00 PM ET
,,,
"SAT OCT 18, 2008",BUFFALO,ATLANTA,7:00 PM ET
,,,
"SAT OCT 18, 2008",NY ISLANDERS,FLORIDA,7:00 PM ET
,,,
"SAT OCT 18, 2008",NY RANGERS,DETROIT,7:00 PM ET
,,,
"SAT OCT 18, 2008",MINNESOTA,TAMPA BAY,7:30 PM ET
,,,
"SAT OCT 18, 2008",COLUMBUS,NASHVILLE,8:00 PM ET
,,,
"SAT OCT 18, 2008",CHICAGO,ST. LOUIS,8:30 PM ET
,,,
"SAT OCT 18, 2008",CALGARY,EDMONTON,10:00 PM ET
,,,
"SAT OCT 18, 2008",PHILADELPHIA,SAN JOSE,10:30 PM ET
,,,
"SUN OCT 19, 2008",VANCOUVER,CHICAGO,7:00 PM ET
,,,
"SUN OCT 19, 2008",CAROLINA,ANAHEIM,8:00 PM ET
,,,
"MON OCT 20, 2008",PITTSBURGH,BOSTON,7:00 PM ET
,,,
"MON OCT 20, 2008",DALLAS,NY RANGERS,7:00 PM ET
,,,
"MON OCT 20, 2008",FLORIDA,MONTREAL,7:30 PM ET
,,,
"MON OCT 20, 2008",COLORADO,LOS ANGELES,10:30 PM ET
,,,
"TUE OCT 21, 2008",BOSTON,BUFFALO,7:00 PM ET
,,,
"TUE OCT 21, 2008",ANAHEIM,TORONTO,7:00 PM ET
,,,
"TUE OCT 21, 2008",VANCOUVER,COLUMBUS,7:00 PM ET
,,,
"TUE OCT 21, 2008",ATLANTA,TAMPA BAY,7:30 PM ET
,,,
"TUE OCT 21, 2008",WASHINGTON,CALGARY,9:30 PM ET
,,,
"WED OCT 22, 2008",FLORIDA,OTTAWA,7:00 PM ET
,,,
"WED OCT 22, 2008",DALLAS,NEW JERSEY,7:00 PM ET
,,,
"WED OCT 22, 2008",SAN JOSE,PHILADELPHIA,7:00 PM ET
,,,
"WED OCT 22, 2008",DETROIT,ST. LOUIS,8:30 PM ET
,,,
"WED OCT 22, 2008",EDMONTON,CHICAGO,9:00 PM ET
,,,
"THU OCT 23, 2008",TORONTO,BOSTON,7:00 PM ET
,,,
"THU OCT 23, 2008",DALLAS,NY ISLANDERS,7:00 PM ET
,,,
"THU OCT 23, 2008",CAROLINA,PITTSBURGH,7:30 PM ET
,,,
"THU OCT 23, 2008",CALGARY,NASHVILLE,8:00 PM ET
,,,
"THU OCT 23, 2008",BUFFALO,MINNESOTA,8:00 PM ET
,,,
"THU OCT 23, 2008",EDMONTON,COLORADO,9:30 PM ET
,,,
"THU OCT 23, 2008",WASHINGTON,PHOENIX,10:00 PM ET
,,,
"FRI OCT 24, 2008",ANAHEIM,OTTAWA,7:00 PM ET
,,,
"FRI OCT 24, 2008",PHILADELPHIA,NEW JERSEY,7:00 PM ET
,,,
"FRI OCT 24, 2008",NY RANGERS,COLUMBUS,7:00 PM ET
,,,
"FRI OCT 24, 2008",SAN JOSE,FLORIDA,7:30 PM ET
,,,
"FRI OCT 24, 2008",ATLANTA,DETROIT,7:30 PM ET
,,,
"FRI OCT 24, 2008",LOS ANGELES,ST. LOUIS,8:30 PM ET
,,,
"SAT OCT 25, 2008",NEW JERSEY,PHILADELPHIA,4:00 PM ET
,,,
"SAT OCT 25, 2008",ATLANTA,BOSTON,7:00 PM ET
,,,
"SAT OCT 25, 2008",OTTAWA,TORONTO,7:00 PM ET
,,,
"SAT OCT 25, 2008",ANAHEIM,MONTREAL,7:00 PM ET
,,,
"SAT OCT 25, 2008",CAROLINA,NY ISLANDERS,7:00 PM ET
,,,
"SAT OCT 25, 2008",PITTSBURGH,NY RANGERS,7:00 PM ET
,,,
"SAT OCT 25, 2008",SAN JOSE,TAMPA BAY,7:30 PM ET
,,,
"SAT OCT 25, 2008",LOS ANGELES,NASHVILLE,8:00 PM ET
,,,
"SAT OCT 25, 2008",COLUMBUS,MINNESOTA,8:00 PM ET
,,,
"SAT OCT 25, 2008",WASHINGTON,DALLAS,8:00 PM ET
,,,
"SAT OCT 25, 2008",DETROIT,CHICAGO,8:30 PM ET
,,,
"SAT OCT 25, 2008",FLORIDA,ST. LOUIS,8:30 PM ET
,,,
"SAT OCT 25, 2008",BUFFALO,COLORADO,9:00 PM ET
,,,
"SAT OCT 25, 2008",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"SAT OCT 25, 2008",CALGARY,PHOENIX,10:00 PM ET
,,,
"MON OCT 27, 2008",OTTAWA,BUFFALO,7:00 PM ET
,,,
"MON OCT 27, 2008",NY RANGERS,NY ISLANDERS,7:00 PM ET
,,,
"MON OCT 27, 2008",ANAHEIM,COLUMBUS,7:00 PM ET
,,,
"MON OCT 27, 2008",CHICAGO,MINNESOTA,8:00 PM ET
,,,
"MON OCT 27, 2008",BOSTON,EDMONTON,9:00 PM ET
,,,
"MON OCT 27, 2008",DETROIT,LOS ANGELES,10:30 PM ET
,,,
"TUE OCT 28, 2008",NASHVILLE,WASHINGTON,7:00 PM ET
,,,
"TUE OCT 28, 2008",PHILADELPHIA,ATLANTA,7:00 PM ET
,,,
"TUE OCT 28, 2008",TAMPA BAY,TORONTO,7:30 PM ET
,,,
"TUE OCT 28, 2008",CAROLINA,MONTREAL,7:30 PM ET
,,,
"TUE OCT 28, 2008",COLORADO,CALGARY,9:30 PM ET
,,,
"TUE OCT 28, 2008",BOSTON,VANCOUVER,10:00 PM ET
,,,
"TUE OCT 28, 2008",PITTSBURGH,SAN JOSE,10:30 PM ET
,,,
"WED OCT 29, 2008",TORONTO,NEW JERSEY,7:30 PM ET
,,,
"WED OCT 29, 2008",MINNESOTA,DALLAS,8:30 PM ET
,,,
"WED OCT 29, 2008",DETROIT,ANAHEIM,10:00 PM ET
,,,
"THU OCT 30, 2008",TAMPA BAY,BUFFALO,7:00 PM ET
,,,
"THU OCT 30, 2008",ATLANTA,NY RANGERS,7:00 PM ET
,,,
"THU OCT 30, 2008",NY ISLANDERS,PHILADELPHIA,7:00 PM ET
,,,
"THU OCT 30, 2008",OTTAWA,FLORIDA,7:30 PM ET
,,,
"THU OCT 30, 2008",EDMONTON,NASHVILLE,8:00 PM ET
,,,
"THU OCT 30, 2008",MONTREAL,MINNESOTA,8:00 PM ET
,,,
"THU OCT 30, 2008",CAROLINA,ST. LOUIS,8:30 PM ET
,,,
"THU OCT 30, 2008",COLUMBUS,COLORADO,9:00 PM ET
,,,
"THU OCT 30, 2008",BOSTON,CALGARY,9:00 PM ET
,,,
"THU OCT 30, 2008",PITTSBURGH,PHOENIX,10:00 PM ET
,,,
"THU OCT 30, 2008",VANCOUVER,LOS ANGELES,10:30 PM ET
,,,
"THU OCT 30, 2008",DETROIT,SAN JOSE,10:30 PM ET
,,,
"FRI OCT 31, 2008",DALLAS,CHICAGO,8:30 PM ET
,,,
"FRI OCT 31, 2008",VANCOUVER,ANAHEIM,10:00 PM ET
,,,
"SAT NOV 1, 2008",EDMONTON,CAROLINA,3:00 PM ET
,,,
"SAT NOV 1, 2008",DALLAS,BOSTON,7:00 PM ET
,,,
"SAT NOV 1, 2008",WASHINGTON,BUFFALO,7:00 PM ET
,,,
"SAT NOV 1, 2008",NY RANGERS,TORONTO,7:00 PM ET
,,,
"SAT NOV 1, 2008",ATLANTA,NEW JERSEY,7:00 PM ET
,,,
"SAT NOV 1, 2008",MONTREAL,NY ISLANDERS,7:00 PM ET
,,,
"SAT NOV 1, 2008",CHICAGO,COLUMBUS,7:00 PM ET
,,,
"SAT NOV 1, 2008",OTTAWA,TAMPA BAY,7:30 PM ET
,,,
"SAT NOV 1, 2008",FLORIDA,NASHVILLE,8:00 PM ET
,,,
"SAT NOV 1, 2008",PITTSBURGH,ST. LOUIS,8:30 PM ET
,,,
"SAT NOV 1, 2008",MINNESOTA,PHOENIX,10:00 PM ET
,,,
"SAT NOV 1, 2008",CALGARY,LOS ANGELES,10:00 PM ET
,,,
"SUN NOV 2, 2008",EDMONTON,PHILADELPHIA,1:00 PM ET
,,,
"SUN NOV 2, 2008",TORONTO,CAROLINA,5:00 PM ET
,,,
"SUN NOV 2, 2008",FLORIDA,ATLANTA,5:00 PM ET
,,,
"SUN NOV 2, 2008",SAN JOSE,COLORADO,8:00 PM ET
,,,
"SUN NOV 2, 2008",CALGARY,ANAHEIM,8:00 PM ET
,,,
"SUN NOV 2, 2008",DETROIT,VANCOUVER,10:00 PM ET
,,,
"MON NOV 3, 2008",BUFFALO,NEW JERSEY,7:00 PM ET
,,,
"MON NOV 3, 2008",COLUMBUS,NY ISLANDERS,7:00 PM ET
,,,
"MON NOV 3, 2008",COLORADO,CHICAGO,8:30 PM ET
,,,
"TUE NOV 4, 2008",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"TUE NOV 4, 2008",CAROLINA,TORONTO,7:30 PM ET
,,,
"TUE NOV 4, 2008",WASHINGTON,OTTAWA,7:30 PM ET
,,,
"TUE NOV 4, 2008",PHOENIX,CALGARY,10:00 PM ET
,,,
"TUE NOV 4, 2008",NASHVILLE,VANCOUVER,10:00 PM ET
,,,
"TUE NOV 4, 2008",ANAHEIM,LOS ANGELES,10:30 PM ET
,,,
"TUE NOV 4, 2008",MINNESOTA,SAN JOSE,10:30 PM ET
,,,
"WED NOV 5, 2008",TAMPA BAY,NEW JERSEY,7:00 PM ET
,,,
"WED NOV 5, 2008",EDMONTON,COLUMBUS,7:30 PM ET
,,,
"WED NOV 5, 2008",ST. LOUIS,ANAHEIM,10:00 PM ET
,,,
"THU NOV 6, 2008",TORONTO,BOSTON,7:00 PM ET
,,,
"THU NOV 6, 2008",TAMPA BAY,NY RANGERS,7:00 PM ET
,,,
"THU NOV 6, 2008",CAROLINA,WASHINGTON,7:00 PM ET
,,,
"THU NOV 6, 2008",NY ISLANDERS,ATLANTA,7:00 PM ET
,,,
"THU NOV 6, 2008",EDMONTON,PITTSBURGH,7:00 PM ET
,,,
"THU NOV 6, 2008",PHILADELPHIA,OTTAWA,7:30 PM ET
,,,
"THU NOV 6, 2008",MINNESOTA,COLORADO,9:00 PM ET
,,,
"THU NOV 6, 2008",NASHVILLE,CALGARY,9:30 PM ET
,,,
"THU NOV 6, 2008",PHOENIX,VANCOUVER,10:00 PM ET
,,,
"THU NOV 6, 2008",FLORIDA,LOS ANGELES,10:30 PM ET
,,,
"THU NOV 6, 2008",ST. LOUIS,SAN JOSE,10:30 PM ET
,,,
"FRI NOV 7, 2008",OTTAWA,CAROLINA,7:00 PM ET
,,,
"FRI NOV 7, 2008",MONTREAL,COLUMBUS,7:00 PM ET
,,,
"FRI NOV 7, 2008",ATLANTA,BUFFALO,7:30 PM ET
,,,
"FRI NOV 7, 2008",DALLAS,ANAHEIM,10:00 PM ET
,,,
"SAT NOV 8, 2008",BUFFALO,BOSTON,7:00 PM ET
,,,
"SAT NOV 8, 2008",MONTREAL,TORONTO,7:00 PM ET
,,,
"SAT NOV 8, 2008",PITTSBURGH,NY ISLANDERS,7:00 PM ET
,,,
"SAT NOV 8, 2008",TAMPA BAY,PHILADELPHIA,7:00 PM ET
,,,
"SAT NOV 8, 2008",NY RANGERS,WASHINGTON,7:00 PM ET
,,,
"SAT NOV 8, 2008",NEW JERSEY,DETROIT,7:00 PM ET
,,,
"SAT NOV 8, 2008",CALGARY,COLUMBUS,7:00 PM ET
,,,
"SAT NOV 8, 2008",NASHVILLE,COLORADO,9:00 PM ET
,,,
"SAT NOV 8, 2008",FLORIDA,PHOENIX,9:00 PM ET
,,,
"SAT NOV 8, 2008",MINNESOTA,VANCOUVER,10:00 PM ET
,,,
"SAT NOV 8, 2008",DALLAS,SAN JOSE,10:00 PM ET
,,,
"SAT NOV 8, 2008",ST. LOUIS,LOS ANGELES,10:30 PM ET
,,,
"SUN NOV 9, 2008",ATLANTA,CAROLINA,3:00 PM ET
,,,
"SUN NOV 9, 2008",CALGARY,CHICAGO,7:00 PM ET
,,,
"SUN NOV 9, 2008",EDMONTON,NEW JERSEY,7:30 PM ET
,,,
"SUN NOV 9, 2008",SAN JOSE,PHOENIX,8:00 PM ET
,,,
"SUN NOV 9, 2008",FLORIDA,ANAHEIM,8:00 PM ET
,,,
"MON NOV 10, 2008",EDMONTON,NY RANGERS,7:00 PM ET
,,,
"MON NOV 10, 2008",TAMPA BAY,WASHINGTON,7:00 PM ET
,,,
"TUE NOV 11, 2008",PHILADELPHIA,NY ISLANDERS,2:00 PM ET
,,,
"TUE NOV 11, 2008",PITTSBURGH,DETROIT,7:00 PM ET
,,,
"TUE NOV 11, 2008",OTTAWA,MONTREAL,7:00 PM ET
,,,
"TUE NOV 11, 2008",TORONTO,CALGARY,9:30 PM ET
,,,
"TUE NOV 11, 2008",DALLAS,LOS ANGELES,10:30 PM ET
,,,
"TUE NOV 11, 2008",NASHVILLE,SAN JOSE,10:30 PM ET
,,,
"WED NOV 12, 2008",ST. LOUIS,BUFFALO,7:00 PM ET
,,,
"WED NOV 12, 2008",NY RANGERS,NEW JERSEY,7:00 PM ET
,,,
"WED NOV 12, 2008",WASHINGTON,CAROLINA,7:00 PM ET
,,,
"WED NOV 12, 2008",PHOENIX,COLUMBUS,7:00 PM ET
,,,
"WED NOV 12, 2008",TAMPA BAY,FLORIDA,7:30 PM ET
,,,
"WED NOV 12, 2008",BOSTON,CHICAGO,8:30 PM ET
,,,
"WED NOV 12, 2008",COLORADO,VANCOUVER,10:00 PM ET
,,,
"THU NOV 13, 2008",MONTREAL,BOSTON,7:00 PM ET
,,,
"THU NOV 13, 2008",NY ISLANDERS,OTTAWA,7:30 PM ET
,,,
"THU NOV 13, 2008",PHILADELPHIA,PITTSBURGH,7:30 PM ET
,,,
"THU NOV 13, 2008",DETROIT,TAMPA BAY,7:30 PM ET
,,,
"THU NOV 13, 2008",PHOENIX,MINNESOTA,8:00 PM ET
,,,
"THU NOV 13, 2008",LOS ANGELES,DALLAS,8:30 PM ET
,,,
"THU NOV 13, 2008",TORONTO,EDMONTON,9:00 PM ET
,,,
"THU NOV 13, 2008",CALGARY,SAN JOSE,10:30 PM ET
,,,
"FRI NOV 14, 2008",NEW JERSEY,WASHINGTON,7:00 PM ET
,,,
"FRI NOV 14, 2008",COLUMBUS,BUFFALO,7:30 PM ET
,,,
"FRI NOV 14, 2008",CAROLINA,ATLANTA,7:30 PM ET
,,,
"FRI NOV 14, 2008",DETROIT,FLORIDA,7:30 PM ET
,,,
"FRI NOV 14, 2008",ST. LOUIS,CHICAGO,8:30 PM ET
,,,
"FRI NOV 14, 2008",NASHVILLE,ANAHEIM,10:00 PM ET
,,,
"SAT NOV 15, 2008",PHILADELPHIA,MONTREAL,7:00 PM ET
,,,
"SAT NOV 15, 2008",WASHINGTON,NEW JERSEY,7:00 PM ET
,,,
"SAT NOV 15, 2008",OTTAWA,NY ISLANDERS,7:00 PM ET
,,,
"SAT NOV 15, 2008",BOSTON,NY RANGERS,7:00 PM ET
,,,
"SAT NOV 15, 2008",TORONTO,VANCOUVER,7:00 PM ET
,,,
"SAT NOV 15, 2008",BUFFALO,PITTSBURGH,7:30 PM ET
,,,
"SAT NOV 15, 2008",COLUMBUS,MINNESOTA,8:00 PM ET
,,,
"SAT NOV 15, 2008",DALLAS,PHOENIX,9:00 PM ET
,,,
"SAT NOV 15, 2008",COLORADO,EDMONTON,10:00 PM ET
,,,
"SAT NOV 15, 2008",NASHVILLE,LOS ANGELES,10:30 PM ET
,,,
"SUN NOV 16, 2008",TAMPA BAY,CAROLINA,3:00 PM ET
,,,
"SUN NOV 16, 2008",MONTREAL,ST. LOUIS,6:00 PM ET
,,,
"SUN NOV 16, 2008",ATLANTA,PHILADELPHIA,7:00 PM ET
,,,
"SUN NOV 16, 2008",SAN JOSE,CHICAGO,7:00 PM ET
,,,
"SUN NOV 16, 2008",LOS ANGELES,ANAHEIM,8:00 PM ET
,,,
"MON NOV 17, 2008",VANCOUVER,NY ISLANDERS,7:00 PM ET
,,,
"MON NOV 17, 2008",OTTAWA,NY RANGERS,7:00 PM ET
,,,
"MON NOV 17, 2008",BOSTON,TORONTO,7:30 PM ET
,,,
"MON NOV 17, 2008",EDMONTON,DETROIT,7:30 PM ET
,,,
"MON NOV 17, 2008",SAN JOSE,NASHVILLE,8:00 PM ET
,,,
"TUE NOV 18, 2008",MINNESOTA,PITTSBURGH,7:00 PM ET
,,,
"TUE NOV 18, 2008",MONTREAL,CAROLINA,7:00 PM ET
,,,
"TUE NOV 18, 2008",EDMONTON,COLUMBUS,7:00 PM ET
,,,
"TUE NOV 18, 2008",FLORIDA,TAMPA BAY,7:30 PM ET
,,,
"TUE NOV 18, 2008",CHICAGO,PHOENIX,9:30 PM ET
,,,
"TUE NOV 18, 2008",COLORADO,CALGARY,9:30 PM ET
,,,
"WED NOV 19, 2008",BUFFALO,BOSTON,7:00 PM ET
,,,
"WED NOV 19, 2008",VANCOUVER,NY RANGERS,7:30 PM ET
,,,
"WED NOV 19, 2008",WASHINGTON,ANAHEIM,10:00 PM ET
,,,
"THU NOV 20, 2008",FLORIDA,NEW JERSEY,7:00 PM ET
,,,
"THU NOV 20, 2008",PITTSBURGH,ATLANTA,7:00 PM ET
,,,
"THU NOV 20, 2008",MONTREAL,OTTAWA,7:30 PM ET
,,,
"THU NOV 20, 2008",VANCOUVER,MINNESOTA,8:00 PM ET
,,,
"THU NOV 20, 2008",CHICAGO,DALLAS,8:30 PM ET
,,,
"THU NOV 20, 2008",CALGARY,COLORADO,9:00 PM ET
,,,
"THU NOV 20, 2008",DETROIT,EDMONTON,9:00 PM ET
,,,
"THU NOV 20, 2008",WASHINGTON,LOS ANGELES,10:30 PM ET
,,,
"FRI NOV 21, 2008",FLORIDA,BOSTON,7:00 PM ET
,,,
"FRI NOV 21, 2008",NY ISLANDERS,NEW JERSEY,7:00 PM ET
,,,
"FRI NOV 21, 2008",PHOENIX,CAROLINA,7:00 PM ET
,,,
"FRI NOV 21, 2008",PHILADELPHIA,BUFFALO,7:30 PM ET
,,,
"FRI NOV 21, 2008",NASHVILLE,TAMPA BAY,7:30 PM ET
,,,
"FRI NOV 21, 2008",ANAHEIM,ST. LOUIS,8:30 PM ET
,,,
"SAT NOV 22, 2008",VANCOUVER,PITTSBURGH,2:00 PM ET
,,,
"SAT NOV 22, 2008",NY RANGERS,OTTAWA,3:00 PM ET
,,,
"SAT NOV 22, 2008",NY ISLANDERS,BUFFALO,7:00 PM ET
,,,
"SAT NOV 22, 2008",CHICAGO,TORONTO,7:00 PM ET
,,,
"SAT NOV 22, 2008",PHOENIX,PHILADELPHIA,7:00 PM ET
,,,
"SAT NOV 22, 2008",COLUMBUS,ATLANTA,7:00 PM ET
,,,
"SAT NOV 22, 2008",BOSTON,MONTREAL,7:30 PM ET
,,,
"SAT NOV 22, 2008",ST. LOUIS,MINNESOTA,8:00 PM ET
,,,
"SAT NOV 22, 2008",ANAHEIM,DALLAS,8:00 PM ET
,,,
"SAT NOV 22, 2008",DETROIT,CALGARY,10:00 PM ET
,,,
"SAT NOV 22, 2008",COLORADO,LOS ANGELES,10:30 PM ET
,,,
"SAT NOV 22, 2008",WASHINGTON,SAN JOSE,10:30 PM ET
,,,
"SUN NOV 23, 2008",NASHVILLE,CAROLINA,3:00 PM ET
,,,
"SUN NOV 23, 2008",NEW JERSEY,TAMPA BAY,5:00 PM ET
,,,
"MON NOV 24, 2008",PHOENIX,NY RANGERS,7:00 PM ET
,,,
"MON NOV 24, 2008",DALLAS,PHILADELPHIA,7:00 PM ET
,,,
"MON NOV 24, 2008",NY ISLANDERS,MONTREAL,7:30 PM ET
,,,
"MON NOV 24, 2008",CAROLINA,FLORIDA,7:30 PM ET
,,,
"MON NOV 24, 2008",WASHINGTON,MINNESOTA,8:00 PM ET
,,,
"MON NOV 24, 2008",DETROIT,VANCOUVER,10:00 PM ET
,,,
"MON NOV 24, 2008",COLORADO,ANAHEIM,10:00 PM ET
,,,
"TUE NOV 25, 2008",ST. LOUIS,NASHVILLE,7:00 PM ET
,,,
"TUE NOV 25, 2008",ATLANTA,TORONTO,7:30 PM ET
,,,
"TUE NOV 25, 2008",LOS ANGELES,CALGARY,9:30 PM ET
,,,
"WED NOV 26, 2008",BOSTON,BUFFALO,7:00 PM ET
,,,
"WED NOV 26, 2008",PITTSBURGH,NY ISLANDERS,7:00 PM ET
,,,
"WED NOV 26, 2008",ATLANTA,WASHINGTON,7:00 PM ET
,,,
"WED NOV 26, 2008",PHILADELPHIA,CAROLINA,7:00 PM ET
,,,
"WED NOV 26, 2008",PHOENIX,COLUMBUS,7:00 PM ET
,,,
"WED NOV 26, 2008",NY RANGERS,TAMPA BAY,7:30 PM ET
,,,
"WED NOV 26, 2008",NEW JERSEY,FLORIDA,7:30 PM ET
,,,
"WED NOV 26, 2008",MONTREAL,DETROIT,7:30 PM ET
,,,
"WED NOV 26, 2008",DALLAS,MINNESOTA,8:00 PM ET
,,,
"WED NOV 26, 2008",ST. LOUIS,COLORADO,9:00 PM ET
,,,
"WED NOV 26, 2008",LOS ANGELES,EDMONTON,10:00 PM ET
,,,
"WED NOV 26, 2008",CHICAGO,SAN JOSE,10:30 PM ET
,,,
"THU NOV 27, 2008",TORONTO,OTTAWA,7:30 PM ET
,,,
"THU NOV 27, 2008",CALGARY,VANCOUVER,10:00 PM ET
,,,
"FRI NOV 28, 2008",NY ISLANDERS,BOSTON,12:00 PM ET
,,,
"FRI NOV 28, 2008",CAROLINA,PHILADELPHIA,1:00 PM ET
,,,
"FRI NOV 28, 2008",TAMPA BAY,MINNESOTA,2:00 PM ET
,,,
"FRI NOV 28, 2008",COLORADO,PHOENIX,4:00 PM ET
,,,
"FRI NOV 28, 2008",CHICAGO,ANAHEIM,4:00 PM ET
,,,
"FRI NOV 28, 2008",MONTREAL,WASHINGTON,7:00 PM ET
,,,
"FRI NOV 28, 2008",PITTSBURGH,BUFFALO,7:30 PM ET
,,,
"FRI NOV 28, 2008",NASHVILLE,ATLANTA,7:30 PM ET
,,,
"FRI NOV 28, 2008",NY RANGERS,FLORIDA,7:30 PM ET
,,,
"FRI NOV 28, 2008",COLUMBUS,DETROIT,7:30 PM ET
,,,
"FRI NOV 28, 2008",SAN JOSE,DALLAS,8:30 PM ET
,,,
