HOME,AWAY,DATE,TIME (ET)
PHI,NYR,10/11/2008,7:00 PM
PHI,MON,10/13/2008,7:00 PM
PIT,PHI,10/14/2008,7:30 PM
COL,PHI,10/16/2008,9:00 PM
SJS,PHI,10/18/2008,10:30 PM
PHI,SJS,10/22/2008,7:00 PM
NJD,PHI,10/24/2008,7:00 PM
PHI,NJD,10/25/2008,4:00 PM
ATL,PHI,10/28/2008,7:00 PM
PHI,NYI,10/30/2008,7:00 PM
PHI,EDM,11/2/2008,1:00 PM
OTT,PHI,11/6/2008,7:30 PM
PHI,TBL,11/8/2008,7:00 PM
NYI,PHI,11/11/2008,2:00 PM
PIT,PHI,11/13/2008,7:30 PM
MON,PHI,11/15/2008,7:00 PM
PHI,ATL,11/16/2008,7:00 PM
BUF,PHI,11/21/2008,7:30 PM
PHI,ARI,11/22/2008,7:00 PM
PHI,DAL,11/24/2008,7:00 PM
CAR,PHI,11/26/2008,7:00 PM
PHI,CAR,11/28/2008,1:00 PM
TOR,PHI,11/29/2008,7:00 PM
PHI,TBL,12/2/2008,7:00 PM
PHI,NJD,12/4/2008,7:00 PM
CAR,PHI,12/6/2008,7:00 PM
PHI,NYI,12/9/2008,7:00 PM
PHI,CAR,12/11/2008,7:00 PM
PHI,PIT,12/13/2008,1:00 PM
PHI,COL,12/16/2008,7:00 PM
MON,PHI,12/18/2008,7:00 PM
PHI,WSH,12/20/2008,1:00 PM
NJD,PHI,12/21/2008,1:00 PM
PHI,OTT,12/23/2008,7:00 PM
CHI,PHI,12/26/2008,8:30 PM
CBJ,PHI,12/27/2008,7:00 PM
VAN,PHI,12/30/2008,10:00 PM
ANH,PHI,1/2/2009,10:00 PM
LAK,PHI,1/3/2009,10:30 PM
WSH,PHI,1/6/2009,7:00 PM
PHI,MIN,1/8/2009,7:00 PM
PHI,TOR,1/10/2009,7:00 PM
PHI,PIT,1/13/2009,7:00 PM
TBL,PHI,1/15/2009,7:30 PM
FLA,PHI,1/16/2009,7:30 PM
PHI,ATL,1/21/2009,7:00 PM
FLA,PHI,1/27/2009,7:30 PM
TBL,PHI,1/30/2009,7:30 PM
STL,PHI,1/31/2009,8:30 PM
PHI,BOS,2/4/2009,7:00 PM
BOS,PHI,2/7/2009,1:00 PM
ATL,PHI,2/8/2009,3:00 PM
PHI,OTT,2/12/2009,7:00 PM
PHI,NYI,2/14/2009,1:00 PM
NYR,PHI,2/15/2009,0:30 PM
PHI,BUF,2/19/2009,7:00 PM
PHI,PIT,2/21/2009,1:00 PM
WSH,PHI,2/24/2009,7:00 PM
PHI,LAK,2/25/2009,7:00 PM
PHI,MON,2/27/2009,7:00 PM
NJD,PHI,3/1/2009,1:00 PM
BOS,PHI,3/3/2009,7:00 PM
PHI,CGY,3/5/2009,7:00 PM
PHI,NSH,3/7/2009,7:00 PM
PHI,BUF,3/10/2009,7:00 PM
PHI,WSH,3/12/2009,7:00 PM
PHI,NYR,3/14/2009,1:00 PM
NYR,PHI,3/15/2009,0:30 PM
DET,PHI,3/17/2009,7:30 PM
BUF,PHI,3/20/2009,7:30 PM
PIT,PHI,3/22/2009,0:30 PM
PHI,NJD,3/23/2009,7:00 PM
PHI,FLA,3/26/2009,7:00 PM
NYI,PHI,3/28/2009,7:00 PM
PHI,BOS,3/29/2009,7:00 PM
TOR,PHI,4/1/2009,7:30 PM
PHI,TOR,4/3/2009,7:00 PM
OTT,PHI,4/4/2009,7:00 PM
PHI,FLA,4/7/2009,7:00 PM
NYR,PHI,4/9/2009,7:00 PM
NYI,PHI,4/11/2009,2:00 PM
PHI,NYR,4/12/2009,5:00 PM
