HOME,AWAY,DATE,TIME (ET)
BOS,WSH,"OCT 1, 2009",7:00 PM
TOR,MON,"OCT 1, 2009",7:00 PM
COL,SJS,"OCT 1, 2009",10:00 PM
CGY,VAN,"OCT 1, 2009",10:00 PM
CHI,FLA,"OCT 2, 2009",12:00 PM
DET,STL,"OCT 2, 2009",3:00 PM
CAR,PHI,"OCT 2, 2009",7:00 PM
PIT,NYR,"OCT 2, 2009",7:30 PM
FLA,CHI,"OCT 3, 2009",12:00 PM
COL,VAN,"OCT 3, 2009",3:00 PM
STL,DET,"OCT 3, 2009",3:00 PM
BOS,CAR,"OCT 3, 2009",7:00 PM
BUF,MON,"OCT 3, 2009",7:00 PM
NJD,PHI,"OCT 3, 2009",7:00 PM
NYI,PIT,"OCT 3, 2009",7:00 PM
NYR,OTT,"OCT 3, 2009",7:00 PM
WSH,TOR,"OCT 3, 2009",7:00 PM
ATL,TBL,"OCT 3, 2009",7:00 PM
CBJ,MIN,"OCT 3, 2009",7:00 PM
DAL,NSH,"OCT 3, 2009",8:00 PM
EDM,CGY,"OCT 3, 2009",10:00 PM
ANH,SJS,"OCT 3, 2009",10:00 PM
LAK,ARI,"OCT 3, 2009",10:30 PM
NJD,NYR,"OCT 5, 2009",7:00 PM
VAN,CBJ,"OCT 5, 2009",10:00 PM
TOR,OTT,"OCT 6, 2009",7:00 PM
PHI,WSH,"OCT 6, 2009",7:00 PM
CAR,TBL,"OCT 6, 2009",7:00 PM
MIN,ANH,"OCT 6, 2009",9:00 PM
CGY,MON,"OCT 6, 2009",9:00 PM
EDM,DAL,"OCT 6, 2009",9:30 PM
LAK,SJS,"OCT 6, 2009",10:30 PM
PIT,ARI,"OCT 7, 2009",7:30 PM
VAN,MON,"OCT 7, 2009",10:00 PM
BOS,ANH,"OCT 8, 2009",7:00 PM
BUF,ARI,"OCT 8, 2009",7:00 PM
OTT,NYI,"OCT 8, 2009",7:00 PM
PHI,PIT,"OCT 8, 2009",7:00 PM
WSH,NYR,"OCT 8, 2009",7:00 PM
TBL,NJD,"OCT 8, 2009",7:30 PM
DET,CHI,"OCT 8, 2009",7:30 PM
STL,ATL,"OCT 8, 2009",8:00 PM
NSH,COL,"OCT 8, 2009",8:00 PM
EDM,CGY,"OCT 8, 2009",9:30 PM
LAK,MIN,"OCT 8, 2009",10:30 PM
SJS,CBJ,"OCT 8, 2009",10:30 PM
CAR,FLA,"OCT 9, 2009",7:00 PM
CGY,DAL,"OCT 9, 2009",9:00 PM
BOS,NYI,"OCT 10, 2009",7:00 PM
TOR,PIT,"OCT 10, 2009",7:00 PM
OTT,ATL,"OCT 10, 2009",7:00 PM
PHI,ANH,"OCT 10, 2009",7:00 PM
FLA,NJD,"OCT 10, 2009",7:00 PM
DET,WSH,"OCT 10, 2009",7:00 PM
TBL,CAR,"OCT 10, 2009",7:30 PM
STL,LAK,"OCT 10, 2009",8:00 PM
NSH,BUF,"OCT 10, 2009",8:00 PM
CHI,COL,"OCT 10, 2009",8:30 PM
ARI,CBJ,"OCT 10, 2009",9:00 PM
EDM,MON,"OCT 10, 2009",10:00 PM
SJS,MIN,"OCT 10, 2009",10:30 PM
NYR,ANH,"OCT 11, 2009",5:00 PM
VAN,DAL,"OCT 11, 2009",10:00 PM
BOS,COL,"OCT 12, 2009",1:00 PM
NYI,LAK,"OCT 12, 2009",2:00 PM
NYR,TOR,"OCT 12, 2009",7:00 PM
WSH,NJD,"OCT 12, 2009",7:00 PM
OTT,PIT,"OCT 12, 2009",7:30 PM
TBL,FLA,"OCT 12, 2009",7:30 PM
NSH,EDM,"OCT 12, 2009",8:00 PM
CHI,CGY,"OCT 12, 2009",8:00 PM
SJS,ARI,"OCT 12, 2009",10:30 PM
BUF,DET,"OCT 13, 2009",7:00 PM
CBJ,CGY,"OCT 13, 2009",7:00 PM
TOR,COL,"OCT 13, 2009",7:30 PM
NYR,LAK,"OCT 14, 2009",7:00 PM
CAR,PIT,"OCT 14, 2009",7:00 PM
CHI,EDM,"OCT 14, 2009",8:30 PM
DAL,NSH,"OCT 14, 2009",8:30 PM
ANH,MIN,"OCT 14, 2009",10:00 PM
WSH,SJS,"OCT 15, 2009",7:00 PM
MON,COL,"OCT 15, 2009",7:30 PM
OTT,TBL,"OCT 15, 2009",7:30 PM
DET,LAK,"OCT 15, 2009",7:30 PM
NSH,CHI,"OCT 15, 2009",8:00 PM
ARI,STL,"OCT 15, 2009",10:00 PM
NJD,ATL,"OCT 16, 2009",7:00 PM
BUF,NYI,"OCT 16, 2009",7:30 PM
FLA,PHI,"OCT 16, 2009",7:30 PM
DAL,BOS,"OCT 16, 2009",8:30 PM
CGY,VAN,"OCT 16, 2009",9:00 PM
EDM,MIN,"OCT 16, 2009",9:00 PM
BUF,ATL,"OCT 17, 2009",7:00 PM
TOR,NYR,"OCT 17, 2009",7:00 PM
MON,OTT,"OCT 17, 2009",7:00 PM
