HOME,AWAY,DATE,TIME (ET)
TOR,OTT,10/4/2006,7:30 PM
OTT,TOR,10/5/2006,7:00 PM
OTT,BUF,10/7/2006,7:00 PM
OTT,CGY,10/12/2006,7:30 PM
MON,OTT,10/14/2006,7:00 PM
OTT,COL,10/19/2006,7:30 PM
OTT,NJD,10/21/2006,7:00 PM
TOR,OTT,10/24/2006,7:30 PM
OTT,TOR,10/26/2006,7:30 PM
BOS,OTT,10/28/2006,7:00 PM
MON,OTT,10/31/2006,7:30 PM
OTT,CAR,11/4/2006,7:00 PM
WSH,OTT,11/6/2006,7:00 PM
ATL,OTT,11/8/2006,7:00 PM
PIT,OTT,11/10/2006,7:30 PM
BOS,OTT,11/11/2006,7:00 PM
OTT,MON,11/13/2006,7:30 PM
BUF,OTT,11/15/2006,7:00 PM
NJD,OTT,11/17/2006,7:30 PM
OTT,BUF,11/18/2006,7:00 PM
OTT,MIN,11/20/2006,7:30 PM
PHI,OTT,11/22/2006,7:00 PM
FLA,OTT,11/24/2006,7:30 PM
TBL,OTT,11/26/2006,5:00 PM
CAR,OTT,11/28/2006,7:00 PM
OTT,FLA,11/30/2006,7:30 PM
OTT,TBL,12/2/2006,7:00 PM
NYI,OTT,12/5/2006,7:30 PM
WSH,OTT,12/6/2006,7:00 PM
OTT,NYR,12/9/2006,3:00 PM
CBJ,OTT,12/10/2006,6:00 PM
DET,OTT,12/12/2006,7:30 PM
NSH,OTT,12/14/2006,8:00 PM
BUF,OTT,12/16/2006,7:00 PM
OTT,BOS,12/19/2006,7:30 PM
OTT,TBL,12/21/2006,7:30 PM
PHI,OTT,12/23/2006,1:00 PM
OTT,NYI,12/27/2006,7:30 PM
OTT,NYR,12/29/2006,7:30 PM
TOR,OTT,12/30/2006,7:00 PM
OTT,ATL,1/1/2007,3:00 PM
OTT,BUF,1/3/2007,7:30 PM
OTT,NJD,1/6/2007,3:00 PM
OTT,PHI,1/7/2007,3:00 PM
OTT,BOS,1/9/2007,7:30 PM
NYR,OTT,1/11/2007,7:00 PM
OTT,MON,1/13/2007,2:00 PM
OTT,WSH,1/16/2007,7:30 PM
OTT,VAN,1/18/2007,7:30 PM
BOS,OTT,1/20/2007,7:00 PM
OTT,BOS,1/27/2007,3:00 PM
MON,OTT,1/29/2007,7:30 PM
OTT,WSH,1/30/2007,7:30 PM
OTT,TOR,2/3/2007,7:00 PM
BUF,OTT,2/7/2007,7:00 PM
OTT,MON,2/8/2007,7:30 PM
MON,OTT,2/10/2007,7:00 PM
OTT,FLA,2/14/2007,7:30 PM
OTT,ATL,2/17/2007,3:00 PM
OTT,EDM,2/20/2007,7:30 PM
BUF,OTT,2/22/2007,7:00 PM
OTT,BUF,2/24/2007,7:00 PM
CAR,OTT,2/27/2007,7:00 PM
OTT,CAR,2/28/2007,7:30 PM
ATL,OTT,3/2/2007,7:30 PM
CHI,OTT,3/4/2007,3:00 PM
OTT,PIT,3/6/2007,7:30 PM
OTT,TOR,3/8/2007,7:30 PM
TOR,OTT,3/10/2007,7:00 PM
NYR,OTT,3/13/2007,7:00 PM
OTT,NYI,3/15/2007,7:30 PM
OTT,PHI,3/17/2007,7:00 PM
PIT,OTT,3/18/2007,7:30 PM
STL,OTT,3/20/2007,8:00 PM
FLA,OTT,3/22/2007,7:30 PM
TBL,OTT,3/24/2007,7:30 PM
OTT,BOS,3/27/2007,7:30 PM
OTT,MON,3/30/2007,7:30 PM
NYI,OTT,3/31/2007,7:00 PM
NJD,OTT,4/3/2007,7:30 PM
OTT,PIT,4/5/2007,7:30 PM
BOS,OTT,4/7/2007,7:00 PM
