HOME,AWAY,DATE,TIME (ET)
BUF,MON,10/6/2006,7:30 PM
TOR,MON,10/7/2006,7:00 PM
PHI,MON,10/11/2006,7:30 PM
MON,OTT,10/14/2006,7:00 PM
MON,CGY,10/17/2006,7:30 PM
CHI,MON,10/18/2006,8:30 PM
MON,COL,10/21/2006,7:00 PM
MON,BUF,10/23/2006,7:00 PM
BOS,MON,10/26/2006,7:00 PM
MON,TOR,10/28/2006,7:00 PM
MON,OTT,10/31/2006,7:30 PM
CAR,MON,11/2/2006,7:00 PM
MON,NJD,11/4/2006,7:00 PM
MON,EDM,11/7/2006,7:30 PM
TOR,MON,11/11/2006,7:00 PM
OTT,MON,11/13/2006,7:30 PM
TBL,MON,11/15/2006,7:30 PM
FLA,MON,11/16/2006,7:30 PM
MON,ATL,11/18/2006,7:00 PM
MON,MIN,11/22/2006,7:30 PM
BUF,MON,11/24/2006,8:00 PM
MON,PHI,11/25/2006,7:00 PM
MON,FLA,11/28/2006,7:30 PM
CAR,MON,11/30/2006,7:00 PM
MON,TOR,12/2/2006,7:00 PM
MON,BOS,12/4/2006,7:00 PM
NJD,MON,12/6/2006,7:30 PM
NYI,MON,12/7/2006,7:30 PM
MON,BUF,12/9/2006,7:00 PM
MON,BOS,12/12/2006,7:30 PM
MON,TBL,12/14/2006,7:30 PM
MON,PIT,12/16/2006,7:00 PM
BUF,MON,12/19/2006,7:00 PM
MON,PHI,12/21/2006,7:30 PM
BOS,MON,12/23/2006,7:00 PM
WSH,MON,12/27/2006,7:30 PM
FLA,MON,12/29/2006,7:30 PM
TBL,MON,12/30/2006,7:30 PM
MON,TBL,1/2/2007,7:30 PM
WSH,MON,1/4/2007,7:00 PM
MON,NYR,1/6/2007,3:00 PM
MON,NJD,1/7/2007,3:00 PM
MON,ATL,1/9/2007,7:30 PM
PHI,MON,1/11/2007,7:00 PM
OTT,MON,1/13/2007,2:00 PM
DET,MON,1/15/2007,7:00 PM
MON,VAN,1/16/2007,7:30 PM
ATL,MON,1/18/2007,7:00 PM
MON,BUF,1/20/2007,7:00 PM
TOR,MON,1/27/2007,7:00 PM
MON,OTT,1/29/2007,7:30 PM
PIT,MON,2/1/2007,7:30 PM
MON,NYI,2/3/2007,2:00 PM
MON,PIT,2/4/2007,2:00 PM
MON,CAR,2/6/2007,7:30 PM
OTT,MON,2/8/2007,7:30 PM
MON,OTT,2/10/2007,7:00 PM
MON,FLA,2/13/2007,7:30 PM
NJD,MON,2/14/2007,7:30 PM
MON,CAR,2/17/2007,7:00 PM
CBJ,MON,2/18/2007,6:00 PM
MON,WSH,2/20/2007,7:30 PM
NSH,MON,2/22/2007,8:00 PM
NYI,MON,2/24/2007,1:00 PM
MON,TOR,2/26/2007,7:30 PM
NYR,MON,2/27/2007,7:00 PM
BUF,MON,3/2/2007,8:00 PM
BOS,MON,3/3/2007,7:00 PM
ATL,MON,3/8/2007,7:00 PM
STL,MON,3/10/2007,8:00 PM
MON,NYI,3/13/2007,7:30 PM
PIT,MON,3/16/2007,7:30 PM
MON,TOR,3/17/2007,7:00 PM
MON,BOS,3/20/2007,7:00 PM
BOS,MON,3/22/2007,7:30 PM
MON,WSH,3/24/2007,7:00 PM
MON,NYR,3/27/2007,7:30 PM
OTT,MON,3/30/2007,7:30 PM
MON,BUF,3/31/2007,7:00 PM
MON,BOS,4/3/2007,7:30 PM
NYR,MON,4/5/2007,7:00 PM
TOR,MON,4/7/2007,7:00 PM
