HOME,AWAY,DATE,TIME (ET)
TOR,OTT,10/4/2006,7:30 PM
OTT,TOR,10/5/2006,7:00 PM
TOR,MON,10/7/2006,7:00 PM
TOR,FLA,10/9/2006,7:30 PM
NJD,TOR,10/12/2006,7:30 PM
TOR,CGY,10/14/2006,7:00 PM
TOR,COL,10/18/2006,7:30 PM
CBJ,TOR,10/20/2006,7:00 PM
TOR,NYR,10/21/2006,7:00 PM
TOR,OTT,10/24/2006,7:30 PM
OTT,TOR,10/26/2006,7:30 PM
MON,TOR,10/28/2006,7:00 PM
TOR,ATL,10/30/2006,7:30 PM
TBL,TOR,11/1/2006,7:30 PM
FLA,TOR,11/2/2006,7:30 PM
BUF,TOR,11/4/2006,7:00 PM
TOR,PHI,11/6/2006,7:30 PM
BOS,TOR,11/9/2006,7:00 PM
TOR,MON,11/11/2006,7:00 PM
BOS,TOR,11/16/2006,7:00 PM
TOR,NJD,11/18/2006,7:00 PM
TOR,NYI,11/20/2006,7:30 PM
BUF,TOR,11/22/2006,7:00 PM
WSH,TOR,11/24/2006,7:00 PM
TOR,BOS,11/25/2006,7:00 PM
TOR,BOS,11/28/2006,7:30 PM
ATL,TOR,11/30/2006,7:00 PM
MON,TOR,12/2/2006,7:00 PM
TOR,ATL,12/5/2006,7:30 PM
BOS,TOR,12/7/2006,7:00 PM
DET,TOR,12/9/2006,7:00 PM
TOR,TBL,12/12/2006,7:30 PM
CAR,TOR,12/15/2006,7:30 PM
TOR,NYR,12/16/2006,7:00 PM
TOR,FLA,12/19/2006,7:30 PM
CHI,TOR,12/22/2006,8:30 PM
TOR,WSH,12/23/2006,7:00 PM
TOR,MIN,12/26/2006,7:30 PM
PIT,TOR,12/29/2006,7:30 PM
TOR,OTT,12/30/2006,7:00 PM
TOR,BOS,1/1/2007,7:00 PM
BOS,TOR,1/4/2007,7:00 PM
TOR,BUF,1/6/2007,7:00 PM
TOR,CAR,1/9/2007,7:30 PM
BUF,TOR,1/11/2007,7:00 PM
TOR,VAN,1/13/2007,7:00 PM
TBL,TOR,1/16/2007,7:30 PM
FLA,TOR,1/18/2007,7:30 PM
PIT,TOR,1/20/2007,7:00 PM
TOR,MON,1/27/2007,7:00 PM
CAR,TOR,1/30/2007,7:00 PM
NYR,TOR,1/31/2007,7:30 PM
OTT,TOR,2/3/2007,7:00 PM
STL,TOR,2/6/2007,8:00 PM
NSH,TOR,2/8/2007,8:00 PM
TOR,PIT,2/10/2007,7:00 PM
TOR,NYI,2/13/2007,7:30 PM
PHI,TOR,2/15/2007,7:00 PM
TOR,EDM,2/17/2007,7:00 PM
TOR,BOS,2/20/2007,7:00 PM
NYI,TOR,2/22/2007,7:30 PM
PHI,TOR,2/24/2007,7:00 PM
MON,TOR,2/26/2007,7:30 PM
TOR,BUF,2/27/2007,7:30 PM
NJD,TOR,3/2/2007,7:30 PM
TOR,BUF,3/3/2007,7:00 PM
TOR,WSH,3/6/2007,7:30 PM
OTT,TOR,3/8/2007,7:30 PM
TOR,OTT,3/10/2007,7:00 PM
TOR,TBL,3/13/2007,7:30 PM
WSH,TOR,3/16/2007,7:00 PM
MON,TOR,3/17/2007,7:00 PM
TOR,NJD,3/20/2007,7:30 PM
BUF,TOR,3/23/2007,8:00 PM
TOR,BUF,3/24/2007,7:00 PM
TOR,CAR,3/27/2007,7:30 PM
ATL,TOR,3/29/2007,7:00 PM
TOR,PIT,3/31/2007,7:00 PM
NYR,TOR,4/1/2007,7:00 PM
TOR,PHI,4/3/2007,7:30 PM
NYI,TOR,4/5/2007,7:30 PM
TOR,MON,4/7/2007,7:00 PM
