HOME,AWAY,DATE,TIME (ET)
ATL,TBL,10/5/2006,7:00 PM
TBL,BOS,10/7/2006,7:30 PM
TBL,ATL,10/9/2006,7:30 PM
FLA,TBL,10/13/2006,7:30 PM
TBL,FLA,10/14/2006,7:30 PM
TBL,CAR,10/16/2006,7:00 PM
TBL,PHI,10/19/2006,7:30 PM
WSH,TBL,10/21/2006,7:00 PM
TBL,CAR,10/26/2006,7:30 PM
CAR,TBL,10/28/2006,7:00 PM
TBL,SJS,10/29/2006,5:00 PM
TBL,TOR,11/1/2006,7:30 PM
PHI,TBL,11/2/2006,7:00 PM
BOS,TBL,11/4/2006,7:00 PM
NYI,TBL,11/6/2006,7:30 PM
PIT,TBL,11/8/2006,7:30 PM
TBL,ATL,11/11/2006,7:30 PM
TBL,MON,11/15/2006,7:30 PM
TBL,NYI,11/17/2006,8:00 PM
NYR,TBL,11/19/2006,7:00 PM
BUF,TBL,11/20/2006,7:00 PM
FLA,TBL,11/22/2006,7:30 PM
TBL,ATL,11/24/2006,8:00 PM
TBL,OTT,11/26/2006,5:00 PM
TBL,WSH,11/28/2006,7:30 PM
BOS,TBL,11/30/2006,7:00 PM
OTT,TBL,12/2/2006,7:00 PM
TBL,BUF,12/5/2006,7:30 PM
TBL,ATL,12/7/2006,7:30 PM
TBL,ANH,12/9/2006,7:30 PM
TOR,TBL,12/12/2006,7:30 PM
MON,TBL,12/14/2006,7:30 PM
TBL,CAR,12/16/2006,7:30 PM
WSH,TBL,12/19/2006,7:00 PM
OTT,TBL,12/21/2006,7:30 PM
TBL,NYR,12/23/2006,7:30 PM
ATL,TBL,12/26/2006,7:00 PM
TBL,PHI,12/28/2006,7:30 PM
TBL,MON,12/30/2006,7:30 PM
MON,TBL,1/2/2007,7:30 PM
MIN,TBL,1/4/2007,8:00 PM
COL,TBL,1/5/2007,9:00 PM
PIT,TBL,1/7/2007,7:30 PM
TBL,PIT,1/9/2007,7:30 PM
TBL,WSH,1/11/2007,7:30 PM
BUF,TBL,1/13/2007,7:00 PM
NYI,TBL,1/15/2007,0:00 PM
TBL,TOR,1/16/2007,7:30 PM
NJD,TBL,1/18/2007,7:30 PM
CAR,TBL,1/20/2007,8:30 PM
TBL,NJD,1/26/2007,8:00 PM
PHI,TBL,1/30/2007,7:00 PM
CAR,TBL,2/1/2007,7:00 PM
TBL,NYR,2/3/2007,7:30 PM
TBL,LAK,2/6/2007,7:30 PM
NYR,TBL,2/9/2007,7:00 PM
NJD,TBL,2/11/2007,3:30 PM
TBL,ARI,2/13/2007,7:30 PM
TBL,WSH,2/15/2007,7:30 PM
FLA,TBL,2/17/2007,7:30 PM
TBL,FLA,2/20/2007,7:30 PM
ATL,TBL,2/22/2007,7:00 PM
TBL,BOS,2/23/2007,8:00 PM
TBL,PIT,2/25/2007,5:00 PM
TBL,DAL,2/27/2007,7:30 PM
WSH,TBL,3/1/2007,7:00 PM
FLA,TBL,3/3/2007,7:30 PM
VAN,TBL,3/6/2007,10:00 PM
EDM,TBL,3/7/2007,10:00 PM
CGY,TBL,3/10/2007,10:00 PM
TOR,TBL,3/13/2007,7:30 PM
TBL,BUF,3/16/2007,8:00 PM
WSH,TBL,3/18/2007,1:00 PM
TBL,NYI,3/20/2007,7:30 PM
TBL,NJD,3/22/2007,7:30 PM
TBL,OTT,3/24/2007,7:30 PM
TBL,FLA,3/27/2007,7:00 PM
CAR,TBL,3/30/2007,7:30 PM
TBL,WSH,3/31/2007,7:30 PM
TBL,CAR,4/3/2007,7:30 PM
TBL,FLA,4/6/2007,8:00 PM
ATL,TBL,4/7/2007,7:00 PM
