HOME,AWAY,DATE,TIME (ET)
ARI,NYI,10/5/2006,10:00 PM
SJS,NYI,10/7/2006,10:30 PM
LAK,NYI,10/10/2006,10:30 PM
ANH,NYI,10/11/2006,10:00 PM
NYI,BOS,10/14/2006,7:00 PM
NYI,NSH,10/16/2006,7:30 PM
NYI,PIT,10/19/2006,7:30 PM
NYI,CAR,10/21/2006,7:00 PM
NYI,BUF,10/26/2006,7:30 PM
NYI,FLA,10/28/2006,7:00 PM
NYI,CHI,10/31/2006,7:30 PM
NJD,NYI,11/2/2006,7:30 PM
NYI,ATL,11/4/2006,7:00 PM
NYI,TBL,11/6/2006,7:30 PM
PHI,NYI,11/9/2006,7:00 PM
DAL,NYI,11/15/2006,8:30 PM
TBL,NYI,11/17/2006,8:00 PM
FLA,NYI,11/18/2006,7:30 PM
TOR,NYI,11/20/2006,7:30 PM
NYI,CAR,11/22/2006,7:30 PM
NYI,PIT,11/24/2006,2:00 PM
NYI,WSH,11/25/2006,7:00 PM
PIT,NYI,11/28/2006,7:00 PM
NYI,PHI,11/30/2006,7:30 PM
PIT,NYI,12/2/2006,7:30 PM
NYR,NYI,12/3/2006,5:00 PM
NYI,OTT,12/5/2006,7:30 PM
NYI,MON,12/7/2006,7:30 PM
NYI,FLA,12/9/2006,7:00 PM
PIT,NYI,12/15/2006,7:30 PM
NYI,ATL,12/16/2006,7:00 PM
NYR,NYI,12/19/2006,7:00 PM
CAR,NYI,12/22/2006,7:00 PM
NYI,CBJ,12/23/2006,7:00 PM
NYI,NYR,12/26/2006,7:30 PM
OTT,NYI,12/27/2006,7:30 PM
NYI,NJD,12/30/2006,7:00 PM
BUF,NYI,1/1/2007,4:00 PM
NYI,PHI,1/2/2007,7:30 PM
NJD,NYI,1/4/2007,7:30 PM
CAR,NYI,1/6/2007,7:00 PM
NYR,NYI,1/9/2007,7:00 PM
BOS,NYI,1/11/2007,7:00 PM
NYI,NJD,1/13/2007,7:00 PM
NYI,TBL,1/15/2007,0:00 PM
PIT,NYI,1/16/2007,7:00 PM
PHI,NYI,1/18/2007,7:00 PM
ATL,NYI,1/26/2007,7:30 PM
NYI,BUF,1/27/2007,7:00 PM
NYI,DET,1/30/2007,7:30 PM
ATL,NYI,2/1/2007,7:00 PM
MON,NYI,2/3/2007,2:00 PM
WSH,NYI,2/4/2007,1:00 PM
NYI,PHI,2/7/2007,7:30 PM
NJD,NYI,2/8/2007,7:30 PM
BOS,NYI,2/10/2007,7:00 PM
TOR,NYI,2/13/2007,7:30 PM
NYI,BOS,2/15/2007,7:30 PM
NYI,NJD,2/17/2007,7:00 PM
NYI,PIT,2/19/2007,1:00 PM
NYI,TOR,2/22/2007,7:30 PM
NYI,MON,2/24/2007,1:00 PM
NYI,PHI,2/27/2007,7:30 PM
NYI,STL,3/1/2007,7:30 PM
WSH,NYI,3/3/2007,7:00 PM
NYR,NYI,3/5/2007,7:00 PM
NYI,NYR,3/8/2007,7:30 PM
NYI,WSH,3/10/2007,7:00 PM
MON,NYI,3/13/2007,7:30 PM
OTT,NYI,3/15/2007,7:30 PM
FLA,NYI,3/17/2007,7:30 PM
TBL,NYI,3/20/2007,7:30 PM
NYI,PIT,3/22/2007,7:30 PM
PHI,NYI,3/24/2007,1:00 PM
NYI,NYR,3/25/2007,0:30 PM
NYI,NJD,3/27/2007,7:30 PM
BUF,NYI,3/30/2007,8:00 PM
NYI,OTT,3/31/2007,7:00 PM
NYI,NYR,4/3/2007,7:30 PM
NYI,TOR,4/5/2007,7:30 PM
PHI,NYI,4/7/2007,1:00 PM
NJD,NYI,4/8/2007,3:30 PM
