HOME,AWAY,DATE,TIME (ET)
PIT,PHI,10/5/2006,7:30 PM
PIT,DET,10/7/2006,7:30 PM
NYR,PIT,10/12/2006,7:00 PM
PIT,CAR,10/14/2006,7:30 PM
PIT,NJD,10/18/2006,7:30 PM
NYI,PIT,10/19/2006,7:30 PM
PIT,CBJ,10/21/2006,7:30 PM
PIT,NJD,10/24/2006,7:00 PM
PHI,PIT,10/28/2006,7:00 PM
LAK,PIT,11/1/2006,10:30 PM
SJS,PIT,11/4/2006,10:30 PM
ANH,PIT,11/6/2006,10:00 PM
PIT,TBL,11/8/2006,7:30 PM
PIT,OTT,11/10/2006,7:30 PM
CAR,PIT,11/11/2006,7:00 PM
PIT,PHI,11/13/2006,7:30 PM
BUF,PIT,11/17/2006,8:00 PM
PIT,NYR,11/18/2006,7:30 PM
PHI,PIT,11/20/2006,7:00 PM
PIT,BOS,11/22/2006,7:30 PM
NYI,PIT,11/24/2006,2:00 PM
PIT,NYR,11/25/2006,7:30 PM
PIT,NYI,11/28/2006,7:00 PM
NJD,PIT,12/1/2006,7:30 PM
PIT,NYI,12/2/2006,7:30 PM
PIT,FLA,12/5/2006,7:30 PM
NYR,PIT,12/7/2006,7:00 PM
ATL,PIT,12/9/2006,7:00 PM
WSH,PIT,12/11/2006,7:00 PM
PIT,PHI,12/13/2006,7:30 PM
PIT,NYI,12/15/2006,7:30 PM
MON,PIT,12/16/2006,7:00 PM
PIT,STL,12/19/2006,7:00 PM
ATL,PIT,12/21/2006,7:00 PM
NJD,PIT,12/26/2006,7:30 PM
PIT,ATL,12/27/2006,7:30 PM
PIT,TOR,12/29/2006,7:30 PM
PIT,CAR,1/2/2007,7:30 PM
BUF,PIT,1/5/2007,8:00 PM
PIT,TBL,1/7/2007,7:30 PM
TBL,PIT,1/9/2007,7:30 PM
FLA,PIT,1/10/2007,7:30 PM
PHI,PIT,1/13/2007,2:00 PM
PIT,NYI,1/16/2007,7:00 PM
BOS,PIT,1/18/2007,7:00 PM
PIT,TOR,1/20/2007,7:00 PM
DAL,PIT,1/26/2007,8:30 PM
ARI,PIT,1/27/2007,9:00 PM
PIT,FLA,1/30/2007,7:30 PM
PIT,MON,2/1/2007,7:30 PM
PIT,WSH,2/3/2007,1:00 PM
MON,PIT,2/4/2007,2:00 PM
PIT,NSH,2/6/2007,7:30 PM
PHI,PIT,2/8/2007,7:00 PM
TOR,PIT,2/10/2007,7:00 PM
PIT,CHI,2/14/2007,7:30 PM
NJD,PIT,2/16/2007,7:30 PM
PIT,WSH,2/18/2007,3:30 PM
NYI,PIT,2/19/2007,1:00 PM
FLA,PIT,2/22/2007,7:30 PM
TBL,PIT,2/25/2007,5:00 PM
PIT,NJD,2/27/2007,7:30 PM
NYR,PIT,3/1/2007,7:00 PM
CAR,PIT,3/2/2007,7:00 PM
PIT,PHI,3/4/2007,0:30 PM
OTT,PIT,3/6/2007,7:30 PM
PIT,NJD,3/8/2007,7:30 PM
PIT,NYR,3/10/2007,1:00 PM
PIT,BUF,3/13/2007,7:30 PM
NJD,PIT,3/14/2007,7:30 PM
PIT,MON,3/16/2007,7:30 PM
PIT,OTT,3/18/2007,7:30 PM
NYR,PIT,3/19/2007,7:00 PM
NYI,PIT,3/22/2007,7:30 PM
PIT,ATL,3/24/2007,1:00 PM
PIT,BOS,3/25/2007,0:30 PM
WSH,PIT,3/27/2007,7:00 PM
BOS,PIT,3/29/2007,7:00 PM
TOR,PIT,3/31/2007,7:00 PM
PIT,BUF,4/3/2007,7:00 PM
OTT,PIT,4/5/2007,7:30 PM
PIT,NYR,4/7/2007,7:30 PM
