HOME,AWAY,DATE,TIME (ET)
ATL,TBL,10/5/2006,7:00 PM
ATL,FLA,10/7/2006,7:00 PM
TBL,ATL,10/9/2006,7:30 PM
ATL,BOS,10/11/2006,7:00 PM
ATL,CAR,10/13/2006,7:30 PM
WSH,ATL,10/14/2006,7:00 PM
ATL,WSH,10/19/2006,7:00 PM
ATL,FLA,10/21/2006,7:00 PM
FLA,ATL,10/23/2006,7:30 PM
CAR,ATL,10/25/2006,7:00 PM
PHI,ATL,10/26/2006,7:00 PM
BUF,ATL,10/28/2006,7:00 PM
TOR,ATL,10/30/2006,7:30 PM
ATL,CAR,11/1/2006,7:00 PM
WSH,ATL,11/3/2006,7:00 PM
NYI,ATL,11/4/2006,7:00 PM
ATL,BOS,11/6/2006,7:00 PM
ATL,OTT,11/8/2006,7:00 PM
ATL,NYR,11/10/2006,7:30 PM
TBL,ATL,11/11/2006,7:30 PM
ATL,DAL,11/17/2006,7:30 PM
MON,ATL,11/18/2006,7:00 PM
WSH,ATL,11/22/2006,7:00 PM
TBL,ATL,11/24/2006,8:00 PM
ATL,FLA,11/25/2006,7:00 PM
NYR,ATL,11/28/2006,7:00 PM
ATL,TOR,11/30/2006,7:00 PM
FLA,ATL,12/2/2006,7:30 PM
TOR,ATL,12/5/2006,7:30 PM
TBL,ATL,12/7/2006,7:30 PM
ATL,PIT,12/9/2006,7:00 PM
ATL,ANH,12/13/2006,7:00 PM
ATL,WSH,12/15/2006,7:30 PM
NYI,ATL,12/16/2006,7:00 PM
NJD,ATL,12/19/2006,7:30 PM
ATL,PIT,12/21/2006,7:00 PM
ATL,NJD,12/23/2006,7:00 PM
ATL,TBL,12/26/2006,7:00 PM
PIT,ATL,12/27/2006,7:30 PM
BUF,ATL,12/30/2006,7:00 PM
OTT,ATL,1/1/2007,3:00 PM
MIN,ATL,1/2/2007,8:00 PM
ATL,ARI,1/5/2007,7:30 PM
WSH,ATL,1/6/2007,7:00 PM
MON,ATL,1/9/2007,7:30 PM
NJD,ATL,1/12/2007,7:30 PM
CAR,ATL,1/13/2007,7:00 PM
ATL,LAK,1/16/2007,7:00 PM
ATL,MON,1/18/2007,7:00 PM
NYR,ATL,1/20/2007,1:00 PM
ATL,NYI,1/26/2007,7:30 PM
ATL,PHI,1/28/2007,3:30 PM
ATL,NJD,1/30/2007,7:00 PM
ATL,NYI,2/1/2007,7:00 PM
ATL,PHI,2/3/2007,7:00 PM
ATL,BUF,2/6/2007,7:00 PM
COL,ATL,2/8/2007,9:00 PM
VAN,ATL,2/10/2007,10:00 PM
EDM,ATL,2/11/2007,8:30 PM
CGY,ATL,2/13/2007,9:30 PM
OTT,ATL,2/17/2007,3:00 PM
CAR,ATL,2/20/2007,7:00 PM
ATL,TBL,2/22/2007,7:00 PM
ATL,CAR,2/24/2007,7:00 PM
BOS,ATL,2/26/2007,7:00 PM
ATL,OTT,3/2/2007,7:30 PM
ATL,CAR,3/4/2007,2:00 PM
ATL,FLA,3/6/2007,7:00 PM
ATL,MON,3/8/2007,7:00 PM
FLA,ATL,3/10/2007,7:30 PM
ATL,WSH,3/12/2007,7:00 PM
PHI,ATL,3/15/2007,7:00 PM
ATL,NYR,3/16/2007,7:30 PM
ATL,BUF,3/18/2007,2:00 PM
ATL,SJS,3/22/2007,7:00 PM
PIT,ATL,3/24/2007,1:00 PM
FLA,ATL,3/28/2007,7:30 PM
ATL,TOR,3/29/2007,7:00 PM
BOS,ATL,3/31/2007,1:00 PM
ATL,WSH,4/4/2007,7:00 PM
CAR,ATL,4/6/2007,7:00 PM
ATL,TBL,4/7/2007,7:00 PM
