HOME,AWAY,DATE,TIME (CT)
DET,VAN,10/5/2006,6:00 PM
PIT,DET,10/7/2006,6:30 PM
DET,ARI,10/11/2006,6:30 PM
DET,BUF,10/13/2006,6:00 PM
LAK,DET,10/16/2006,9:30 PM
ANH,DET,10/18/2006,9:00 PM
SJS,DET,10/19/2006,9:30 PM
EDM,DET,10/21/2006,9:00 PM
DET,SJS,10/25/2006,6:30 PM
DAL,DET,10/27/2006,7:30 PM
STL,DET,10/28/2006,7:00 PM
DET,CGY,11/1/2006,6:30 PM
CHI,DET,11/2/2006,7:30 PM
DET,CBJ,11/4/2006,6:00 PM
DET,EDM,11/8/2006,7:00 PM
DET,NSH,11/10/2006,6:30 PM
VAN,DET,11/14/2006,9:00 PM
CGY,DET,11/17/2006,8:00 PM
EDM,DET,11/18/2006,9:00 PM
DET,VAN,11/22/2006,6:30 PM
DET,STL,11/24/2006,6:30 PM
NSH,DET,11/25/2006,7:00 PM
DET,DAL,11/27/2006,6:00 PM
MIN,DET,12/1/2006,7:00 PM
DET,SJS,12/2/2006,6:00 PM
STL,DET,12/5/2006,7:00 PM
DET,STL,12/7/2006,6:30 PM
DET,TOR,12/9/2006,6:00 PM
DET,OTT,12/12/2006,6:30 PM
CHI,DET,12/14/2006,7:30 PM
NJD,DET,12/16/2006,0:00 PM
CBJ,DET,12/18/2006,6:00 PM
DET,CBJ,12/20/2006,6:30 PM
DET,MIN,12/22/2006,6:30 PM
MIN,DET,12/23/2006,7:00 PM
DET,MIN,12/27/2006,6:30 PM
CBJ,DET,12/28/2006,6:00 PM
DET,LAK,12/31/2006,6:00 PM
DET,ANH,1/2/2007,6:30 PM
SJS,DET,1/4/2007,9:30 PM
LAK,DET,1/6/2007,9:30 PM
ANH,DET,1/7/2007,7:00 PM
COL,DET,1/9/2007,8:00 PM
ARI,DET,1/11/2007,8:00 PM
DET,CHI,1/13/2007,6:00 PM
DET,MON,1/15/2007,6:00 PM
DET,NSH,1/17/2007,6:30 PM
CBJ,DET,1/19/2007,6:00 PM
COL,DET,1/20/2007,8:00 PM
STL,DET,1/26/2007,7:00 PM
DET,COL,1/28/2007,2:30 PM
NYI,DET,1/30/2007,6:30 PM
DET,STL,2/2/2007,6:30 PM
NYR,DET,2/5/2007,6:00 PM
DET,ARI,2/7/2007,6:30 PM
STL,DET,2/8/2007,7:00 PM
DET,CGY,2/11/2007,5:00 PM
PHI,DET,2/12/2007,6:00 PM
DAL,DET,2/14/2007,7:30 PM
ARI,DET,2/17/2007,8:00 PM
DET,CHI,2/21/2007,6:30 PM
DET,EDM,2/23/2007,6:30 PM
NSH,DET,2/24/2007,7:00 PM
CHI,DET,2/27/2007,7:30 PM
DET,CHI,3/2/2007,6:30 PM
DET,COL,3/4/2007,11:30 PM
DET,NSH,3/6/2007,6:30 PM
DET,LAK,3/9/2007,6:30 PM
DET,BOS,3/11/2007,11:30 PM
NSH,DET,3/13/2007,7:00 PM
DET,NSH,3/14/2007,6:30 PM
VAN,DET,3/17/2007,9:00 PM
CGY,DET,3/20/2007,8:00 PM
DET,CBJ,3/22/2007,6:30 PM
DET,STL,3/24/2007,1:00 PM
DET,ANH,3/26/2007,6:00 PM
NSH,DET,3/29/2007,7:00 PM
DET,DAL,3/30/2007,6:30 PM
CBJ,DET,4/1/2007,11:30 PM
DET,CBJ,4/3/2007,6:30 PM
CHI,DET,4/5/2007,7:30 PM
DET,CHI,4/7/2007,0:00 PM
