HOME,AWAY,DATE,TIME (CT)
NSH,CHI,10/5/2006,7:00 PM
MIN,NSH,10/7/2006,7:00 PM
CHI,NSH,10/12/2006,7:30 PM
NSH,ARI,10/14/2006,7:00 PM
NYI,NSH,10/16/2006,6:30 PM
NYR,NSH,10/18/2006,6:00 PM
NJD,NSH,10/19/2006,6:30 PM
NSH,VAN,10/21/2006,7:00 PM
NSH,SJS,10/26/2006,7:00 PM
CGY,NSH,10/28/2006,9:00 PM
VAN,NSH,10/31/2006,9:00 PM
EDM,NSH,11/1/2006,9:00 PM
MIN,NSH,11/4/2006,7:00 PM
DET,NSH,11/10/2006,6:30 PM
NSH,COL,11/11/2006,7:00 PM
CBJ,NSH,11/15/2006,6:00 PM
NSH,MIN,11/16/2006,7:00 PM
NSH,CBJ,11/18/2006,7:00 PM
CBJ,NSH,11/20/2006,6:00 PM
DAL,NSH,11/22/2006,7:30 PM
NSH,VAN,11/23/2006,7:00 PM
NSH,DET,11/25/2006,7:00 PM
PHI,NSH,11/29/2006,6:00 PM
STL,NSH,11/30/2006,7:00 PM
NSH,CHI,12/2/2006,7:00 PM
ARI,NSH,12/4/2006,8:30 PM
ANH,NSH,12/6/2006,9:00 PM
LAK,NSH,12/7/2006,9:30 PM
SJS,NSH,12/9/2006,9:30 PM
NSH,EDM,12/12/2006,7:00 PM
NSH,OTT,12/14/2006,7:00 PM
NSH,STL,12/16/2006,7:00 PM
STL,NSH,12/17/2006,5:00 PM
CHI,NSH,12/20/2006,7:30 PM
NSH,BUF,12/21/2006,7:00 PM
NSH,LAK,12/23/2006,7:00 PM
NSH,STL,12/26/2006,7:00 PM
DAL,NSH,12/29/2006,7:30 PM
NSH,BOS,12/30/2006,7:00 PM
NSH,COL,1/1/2007,2:00 PM
CHI,NSH,1/5/2007,7:30 PM
NSH,STL,1/6/2007,7:00 PM
NSH,ANH,1/9/2007,7:00 PM
NSH,CBJ,1/12/2007,7:00 PM
CBJ,NSH,1/13/2007,6:00 PM
NSH,CGY,1/15/2007,5:00 PM
DET,NSH,1/17/2007,6:30 PM
NSH,CBJ,1/18/2007,7:00 PM
NSH,CHI,1/20/2007,7:00 PM
CHI,NSH,1/26/2007,7:30 PM
STL,NSH,1/27/2007,7:00 PM
COL,NSH,1/30/2007,7:00 PM
ARI,NSH,2/1/2007,8:00 PM
NSH,ANH,2/3/2007,7:00 PM
PIT,NSH,2/6/2007,6:30 PM
NSH,TOR,2/8/2007,7:00 PM
NSH,LAK,2/10/2007,7:00 PM
NSH,SJS,2/14/2007,7:00 PM
STL,NSH,2/16/2007,7:00 PM
NSH,MIN,2/17/2007,7:00 PM
NSH,ARI,2/19/2007,5:00 PM
NSH,MON,2/22/2007,7:00 PM
NSH,DET,2/24/2007,7:00 PM
CBJ,NSH,2/25/2007,5:00 PM
SJS,NSH,2/28/2007,9:30 PM
LAK,NSH,3/3/2007,3:00 PM
ANH,NSH,3/4/2007,7:00 PM
DET,NSH,3/6/2007,6:30 PM
NSH,CGY,3/8/2007,7:00 PM
NSH,CBJ,3/10/2007,7:00 PM
NSH,DET,3/13/2007,7:00 PM
DET,NSH,3/14/2007,6:30 PM
NSH,DAL,3/17/2007,7:00 PM
VAN,NSH,3/21/2007,9:00 PM
CGY,NSH,3/22/2007,8:00 PM
EDM,NSH,3/24/2007,9:00 PM
NSH,EDM,3/27/2007,7:00 PM
NSH,DET,3/29/2007,7:00 PM
NSH,DAL,3/31/2007,7:00 PM
NSH,CHI,4/3/2007,7:00 PM
NSH,STL,4/5/2007,7:00 PM
COL,NSH,4/7/2007,8:00 PM
