HOME,AWAY,DATE,TIME (ET)
CAR,NJD,10/6/2006,7:00 PM
DAL,NJD,10/7/2006,8:00 PM
NJD,TOR,10/12/2006,7:30 PM
NJD,PHI,10/14/2006,7:30 PM
NYR,NJD,10/16/2006,7:00 PM
PIT,NJD,10/18/2006,7:30 PM
NJD,NSH,10/19/2006,7:30 PM
OTT,NJD,10/21/2006,7:00 PM
PIT,NJD,10/24/2006,7:00 PM
NJD,FLA,10/26/2006,7:30 PM
NJD,CBJ,10/28/2006,7:30 PM
NJD,NYI,11/2/2006,7:30 PM
MON,NJD,11/4/2006,7:00 PM
NJD,CAR,11/7/2006,7:00 PM
NJD,CHI,11/9/2006,7:30 PM
NJD,FLA,11/11/2006,7:30 PM
NYR,NJD,11/14/2006,7:00 PM
NJD,OTT,11/17/2006,7:30 PM
TOR,NJD,11/18/2006,7:00 PM
ARI,NJD,11/22/2006,9:00 PM
ANH,NJD,11/24/2006,4:00 PM
SJS,NJD,11/25/2006,10:30 PM
LAK,NJD,11/27/2006,10:00 PM
NJD,PIT,12/1/2006,7:30 PM
PHI,NJD,12/2/2006,7:30 PM
NJD,MON,12/6/2006,7:30 PM
NJD,PHI,12/8/2006,7:30 PM
BOS,NJD,12/9/2006,7:00 PM
NJD,BUF,12/12/2006,7:00 PM
BOS,NJD,12/14/2006,7:00 PM
NJD,DET,12/16/2006,1:00 PM
NYR,NJD,12/17/2006,7:00 PM
NJD,ATL,12/19/2006,7:30 PM
WSH,NJD,12/22/2006,7:00 PM
ATL,NJD,12/23/2006,7:00 PM
NJD,PIT,12/26/2006,7:30 PM
NJD,WSH,12/29/2006,7:30 PM
NYI,NJD,12/30/2006,7:00 PM
NJD,NYR,1/2/2007,7:30 PM
NJD,NYI,1/4/2007,7:30 PM
OTT,NJD,1/6/2007,3:00 PM
MON,NJD,1/7/2007,3:00 PM
NJD,STL,1/10/2007,7:30 PM
NJD,ATL,1/12/2007,7:30 PM
NYI,NJD,1/13/2007,7:00 PM
NJD,NYR,1/16/2007,7:30 PM
NJD,TBL,1/18/2007,7:30 PM
NJD,PHI,1/20/2007,1:00 PM
TBL,NJD,1/26/2007,8:00 PM
FLA,NJD,1/27/2007,7:30 PM
ATL,NJD,1/30/2007,7:00 PM
PHI,NJD,2/1/2007,7:00 PM
NJD,BUF,2/3/2007,7:30 PM
NJD,NYR,2/6/2007,7:30 PM
NJD,NYI,2/8/2007,7:30 PM
NJD,TBL,2/11/2007,3:30 PM
NJD,MON,2/14/2007,7:30 PM
NJD,PIT,2/16/2007,7:30 PM
NYI,NJD,2/17/2007,7:00 PM
NJD,NYR,2/20/2007,7:30 PM
NYR,NJD,2/22/2007,7:00 PM
NJD,WSH,2/24/2007,1:00 PM
WSH,NJD,2/25/2007,1:00 PM
PIT,NJD,2/27/2007,7:30 PM
NJD,TOR,3/2/2007,7:30 PM
NJD,BOS,3/4/2007,7:00 PM
PHI,NJD,3/6/2007,7:00 PM
PIT,NJD,3/8/2007,7:30 PM
BUF,NJD,3/10/2007,7:00 PM
NJD,PIT,3/14/2007,7:30 PM
CAR,NJD,3/15/2007,7:30 PM
NJD,CAR,3/17/2007,1:00 PM
TOR,NJD,3/20/2007,7:30 PM
TBL,NJD,3/22/2007,7:30 PM
FLA,NJD,3/24/2007,7:30 PM
NYI,NJD,3/27/2007,7:30 PM
BUF,NJD,3/28/2007,7:00 PM
NJD,PHI,3/30/2007,7:30 PM
NJD,BOS,4/1/2007,3:30 PM
NJD,OTT,4/3/2007,7:30 PM
PHI,NJD,4/5/2007,7:00 PM
NJD,NYI,4/8/2007,3:30 PM
