HOME,AWAY,DATE,TIME (ET)
FLA,BOS,10/6/2006,7:30 PM
TBL,BOS,10/7/2006,7:30 PM
ATL,BOS,10/11/2006,7:00 PM
STL,BOS,10/12/2006,8:00 PM
NYI,BOS,10/14/2006,7:00 PM
BOS,CGY,10/19/2006,7:00 PM
BOS,BUF,10/21/2006,7:00 PM
BOS,MON,10/26/2006,7:00 PM
BOS,OTT,10/28/2006,7:00 PM
BOS,BUF,11/2/2006,7:00 PM
BOS,TBL,11/4/2006,7:00 PM
ATL,BOS,11/6/2006,7:00 PM
BOS,TOR,11/9/2006,7:00 PM
BOS,OTT,11/11/2006,7:00 PM
WSH,BOS,11/15/2006,7:00 PM
BOS,TOR,11/16/2006,7:00 PM
BOS,WSH,11/18/2006,7:00 PM
BOS,FLA,11/20/2006,7:00 PM
PIT,BOS,11/22/2006,7:30 PM
BOS,CAR,11/24/2006,0:00 PM
TOR,BOS,11/25/2006,7:00 PM
TOR,BOS,11/28/2006,7:30 PM
BOS,TBL,11/30/2006,7:00 PM
CAR,BOS,12/2/2006,7:00 PM
MON,BOS,12/4/2006,7:00 PM
BOS,TOR,12/7/2006,7:00 PM
BOS,NJD,12/9/2006,7:00 PM
MON,BOS,12/12/2006,7:30 PM
BOS,NJD,12/14/2006,7:00 PM
BOS,FLA,12/16/2006,7:00 PM
OTT,BOS,12/19/2006,7:30 PM
BOS,VAN,12/21/2006,7:00 PM
BOS,MON,12/23/2006,7:00 PM
CBJ,BOS,12/26/2006,7:00 PM
CHI,BOS,12/29/2006,8:30 PM
NSH,BOS,12/30/2006,8:00 PM
TOR,BOS,1/1/2007,7:00 PM
BOS,TOR,1/4/2007,7:00 PM
BOS,PHI,1/6/2007,1:00 PM
OTT,BOS,1/9/2007,7:30 PM
BOS,NYI,1/11/2007,7:00 PM
NYR,BOS,1/13/2007,2:00 PM
BOS,BUF,1/15/2007,1:00 PM
BUF,BOS,1/17/2007,7:00 PM
BOS,PIT,1/18/2007,7:00 PM
BOS,OTT,1/20/2007,7:00 PM
OTT,BOS,1/27/2007,3:00 PM
BOS,NYR,1/29/2007,7:00 PM
BUF,BOS,1/30/2007,7:00 PM
BOS,BUF,2/1/2007,7:00 PM
CAR,BOS,2/3/2007,8:30 PM
WSH,BOS,2/6/2007,7:00 PM
BOS,CAR,2/8/2007,7:00 PM
BOS,NYI,2/10/2007,7:00 PM
BOS,EDM,2/13/2007,7:00 PM
NYI,BOS,2/15/2007,7:30 PM
BUF,BOS,2/17/2007,7:00 PM
PHI,BOS,2/19/2007,7:00 PM
TOR,BOS,2/20/2007,7:00 PM
TBL,BOS,2/23/2007,8:00 PM
FLA,BOS,2/24/2007,7:30 PM
BOS,ATL,2/26/2007,7:00 PM
BOS,PHI,3/1/2007,7:00 PM
BOS,MON,3/3/2007,7:00 PM
NJD,BOS,3/4/2007,7:00 PM
BOS,COL,3/6/2007,7:00 PM
BOS,MIN,3/8/2007,7:00 PM
PHI,BOS,3/10/2007,1:00 PM
DET,BOS,3/11/2007,0:30 PM
BOS,WSH,3/15/2007,7:00 PM
NYR,BOS,3/17/2007,7:00 PM
MON,BOS,3/20/2007,7:00 PM
BOS,MON,3/22/2007,7:30 PM
BOS,NYR,3/24/2007,1:00 PM
PIT,BOS,3/25/2007,0:30 PM
OTT,BOS,3/27/2007,7:30 PM
BOS,PIT,3/29/2007,7:00 PM
BOS,ATL,3/31/2007,1:00 PM
NJD,BOS,4/1/2007,3:30 PM
MON,BOS,4/3/2007,7:30 PM
BUF,BOS,4/5/2007,7:00 PM
BOS,OTT,4/7/2007,7:00 PM
