HOME,AWAY,DATE,TIME (ET)
NYR,WSH,10/5/2006,7:00 PM
WSH,CAR,10/7/2006,7:00 PM
MIN,WSH,10/12/2006,8:00 PM
WSH,ATL,10/14/2006,7:00 PM
WSH,FLA,10/18/2006,7:00 PM
ATL,WSH,10/19/2006,7:00 PM
WSH,TBL,10/21/2006,7:00 PM
COL,WSH,10/25/2006,9:00 PM
VAN,WSH,10/27/2006,10:00 PM
EDM,WSH,10/28/2006,10:00 PM
CGY,WSH,10/30/2006,9:00 PM
WSH,ATL,11/3/2006,7:00 PM
PHI,WSH,11/4/2006,7:00 PM
WSH,OTT,11/6/2006,7:00 PM
CAR,WSH,11/9/2006,7:00 PM
WSH,NYR,11/11/2006,7:00 PM
FLA,WSH,11/13/2006,7:30 PM
WSH,BOS,11/15/2006,7:00 PM
WSH,CAR,11/17/2006,7:00 PM
BOS,WSH,11/18/2006,7:00 PM
WSH,ATL,11/22/2006,7:00 PM
WSH,TOR,11/24/2006,7:00 PM
NYI,WSH,11/25/2006,7:00 PM
TBL,WSH,11/28/2006,7:30 PM
WSH,DAL,11/30/2006,7:00 PM
WSH,BUF,12/2/2006,8:00 PM
WSH,OTT,12/6/2006,7:00 PM
WSH,ANH,12/8/2006,7:00 PM
PHI,WSH,12/9/2006,7:00 PM
WSH,PIT,12/11/2006,7:00 PM
ATL,WSH,12/15/2006,7:30 PM
WSH,PHI,12/16/2006,7:00 PM
WSH,TBL,12/19/2006,7:00 PM
WSH,NJD,12/22/2006,7:00 PM
TOR,WSH,12/23/2006,7:00 PM
BUF,WSH,12/26/2006,7:00 PM
WSH,MON,12/27/2006,7:30 PM
NJD,WSH,12/29/2006,7:30 PM
NYR,WSH,12/30/2006,7:00 PM
WSH,ARI,1/1/2007,2:00 PM
WSH,MON,1/4/2007,7:00 PM
WSH,ATL,1/6/2007,7:00 PM
WSH,PHI,1/9/2007,7:00 PM
TBL,WSH,1/11/2007,7:30 PM
FLA,WSH,1/13/2007,7:30 PM
OTT,WSH,1/16/2007,7:30 PM
CAR,WSH,1/18/2007,7:00 PM
WSH,FLA,1/20/2007,1:00 PM
CAR,WSH,1/26/2007,7:00 PM
WSH,CAR,1/27/2007,7:00 PM
OTT,WSH,1/30/2007,7:30 PM
FLA,WSH,2/1/2007,7:30 PM
PIT,WSH,2/3/2007,1:00 PM
WSH,NYI,2/4/2007,1:00 PM
WSH,BOS,2/6/2007,7:00 PM
WSH,LAK,2/8/2007,7:00 PM
WSH,NYR,2/10/2007,7:00 PM
TBL,WSH,2/15/2007,7:30 PM
PIT,WSH,2/18/2007,3:30 PM
MON,WSH,2/20/2007,7:30 PM
WSH,SJS,2/21/2007,7:00 PM
NJD,WSH,2/24/2007,1:00 PM
WSH,NJD,2/25/2007,1:00 PM
WSH,FLA,2/27/2007,7:00 PM
WSH,TBL,3/1/2007,7:00 PM
WSH,NYI,3/3/2007,7:00 PM
TOR,WSH,3/6/2007,7:30 PM
WSH,CAR,3/9/2007,7:00 PM
NYI,WSH,3/10/2007,7:00 PM
ATL,WSH,3/12/2007,7:00 PM
BOS,WSH,3/15/2007,7:00 PM
WSH,TOR,3/16/2007,7:00 PM
WSH,TBL,3/18/2007,1:00 PM
BUF,WSH,3/21/2007,7:00 PM
CAR,WSH,3/22/2007,7:00 PM
MON,WSH,3/24/2007,7:00 PM
WSH,PIT,3/27/2007,7:00 PM
FLA,WSH,3/30/2007,7:30 PM
TBL,WSH,3/31/2007,7:30 PM
WSH,FLA,4/3/2007,7:00 PM
ATL,WSH,4/4/2007,7:00 PM
WSH,BUF,4/7/2007,1:00 PM
