HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
BUF,MON,10/6/2006,7:30 PM,319,0.0
TOR,MON,10/7/2006,7:00 PM,59,23.5
PHI,MON,10/11/2006,7:30 PM,333,96.5
MON,OTT,10/14/2006,7:00 PM,389,71.5
MON,CGY,10/17/2006,7:30 PM,0,72.5
CHI,MON,10/18/2006,8:30 PM,750,25.0
MON,COL,10/21/2006,7:00 PM,750,70.5
MON,BUF,10/23/2006,7:00 PM,0,48.0
BOS,MON,10/26/2006,7:00 PM,254,72.0
MON,TOR,10/28/2006,7:00 PM,254,48.0
MON,OTT,10/31/2006,7:30 PM,0,72.5
CAR,MON,11/2/2006,7:00 PM,719,47.5
MON,NJD,11/4/2006,7:00 PM,719,48.0
MON,EDM,11/7/2006,7:30 PM,0,72.5
TOR,MON,11/11/2006,7:00 PM,314,95.5
OTT,MON,11/13/2006,7:30 PM,219,48.5
TBL,MON,11/15/2006,7:30 PM,1259,48.0
FLA,MON,11/16/2006,7:30 PM,206,24.0
MON,ATL,11/18/2006,7:00 PM,1410,47.5
MON,MIN,11/22/2006,7:30 PM,0,96.5
BUF,MON,11/24/2006,8:00 PM,319,48.5
MON,PHI,11/25/2006,7:00 PM,319,23.0
MON,FLA,11/28/2006,7:30 PM,0,72.5
CAR,MON,11/30/2006,7:00 PM,719,47.5
MON,TOR,12/2/2006,7:00 PM,719,48.0
MON,BOS,12/4/2006,7:00 PM,0,48.0
NJD,MON,12/6/2006,7:30 PM,333,48.5
NYI,MON,12/7/2006,7:30 PM,13,24.0
MON,BUF,12/9/2006,7:00 PM,335,47.5
MON,BOS,12/12/2006,7:30 PM,0,72.5
MON,TBL,12/14/2006,7:30 PM,0,48.0
MON,PIT,12/16/2006,7:00 PM,0,47.5
BUF,MON,12/19/2006,7:00 PM,319,72.0
MON,PHI,12/21/2006,7:30 PM,319,48.5
BOS,MON,12/23/2006,7:00 PM,254,47.5
WSH,MON,12/27/2006,7:30 PM,394,96.5
FLA,MON,12/29/2006,7:30 PM,924,48.0
TBL,MON,12/30/2006,7:30 PM,206,24.0
MON,TBL,1/2/2007,7:30 PM,1305,72.0
WSH,MON,1/4/2007,7:00 PM,490,47.5
MON,NYR,1/6/2007,3:00 PM,490,44.0
MON,NJD,1/7/2007,3:00 PM,0,24.0
MON,ATL,1/9/2007,7:30 PM,0,52.5
PHI,MON,1/11/2007,7:00 PM,389,47.5
OTT,MON,1/13/2007,2:00 PM,375,43.0
DET,MON,1/15/2007,7:00 PM,424,53.0
MON,VAN,1/16/2007,7:30 PM,522,24.5
ATL,MON,1/18/2007,7:00 PM,995,47.5
MON,BUF,1/20/2007,7:00 PM,995,48.0
TOR,MON,1/27/2007,7:00 PM,314,168.0
MON,OTT,1/29/2007,7:30 PM,314,48.5
PIT,MON,2/1/2007,7:30 PM,478,72.0
MON,NYI,2/3/2007,2:00 PM,478,42.5
MON,PIT,2/4/2007,2:00 PM,0,24.0
MON,CAR,2/6/2007,7:30 PM,0,53.5
OTT,MON,2/8/2007,7:30 PM,104,48.0
MON,OTT,2/10/2007,7:00 PM,104,47.5
MON,FLA,2/13/2007,7:30 PM,0,72.5
NJD,MON,2/14/2007,7:30 PM,333,24.0
MON,CAR,2/17/2007,7:00 PM,333,71.5
CBJ,MON,2/18/2007,6:00 PM,612,23.0
MON,WSH,2/20/2007,7:30 PM,612,49.5
NSH,MON,2/22/2007,8:00 PM,944,48.5
NYI,MON,2/24/2007,1:00 PM,762,41.0
MON,TOR,2/26/2007,7:30 PM,335,54.5
NYR,MON,2/27/2007,7:00 PM,329,23.5
BUF,MON,3/2/2007,8:00 PM,292,73.0
BOS,MON,3/3/2007,7:00 PM,401,23.0
ATL,MON,3/8/2007,7:00 PM,938,120.0
STL,MON,3/10/2007,8:00 PM,468,49.0
MON,NYI,3/13/2007,7:30 PM,978,71.5
PIT,MON,3/16/2007,7:30 PM,478,72.0
MON,TOR,3/17/2007,7:00 PM,478,23.5
MON,BOS,3/20/2007,7:00 PM,0,72.0
BOS,MON,3/22/2007,7:30 PM,254,48.5
MON,WSH,3/24/2007,7:00 PM,254,47.5
MON,NYR,3/27/2007,7:30 PM,0,72.5
OTT,MON,3/30/2007,7:30 PM,104,72.0
MON,BUF,3/31/2007,7:00 PM,104,23.5
MON,BOS,4/3/2007,7:30 PM,0,72.5
NYR,MON,4/5/2007,7:00 PM,329,47.5
TOR,MON,4/7/2007,7:00 PM,342,48.0
