HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
CHI,WSH,10/1/2013,7:00 PM,0,0.0
CHI,TBL,10/5/2013,7:00 PM,0,96.0
STL,CHI,10/9/2013,7:00 PM,259,96.0
CHI,NYI,10/11/2013,7:00 PM,259,48.0
CHI,BUF,10/12/2013,7:00 PM,0,24.0
CAR,CHI,10/15/2013,6:00 PM,639,71.0
CHI,STL,10/17/2013,7:00 PM,639,49.0
CHI,TOR,10/19/2013,6:00 PM,0,47.0
FLA,CHI,10/22/2013,6:30 PM,1186,72.5
TBL,CHI,10/24/2013,6:30 PM,206,48.0
CHI,MIN,10/26/2013,7:00 PM,1000,48.5
MIN,CHI,10/28/2013,7:00 PM,347,48.0
CHI,OTT,10/29/2013,7:00 PM,347,24.0
WPG,CHI,11/2/2013,2:00 PM,719,91.0
CHI,CGY,11/3/2013,6:30 PM,719,28.5
CHI,WPG,11/6/2013,7:00 PM,0,72.5
DAL,CHI,11/9/2013,7:00 PM,799,72.0
CHI,EDM,11/10/2013,6:30 PM,799,23.5
CHI,ARI,11/14/2013,7:00 PM,0,96.5
NSH,CHI,11/16/2013,7:00 PM,394,48.0
CHI,SJS,11/17/2013,6:00 PM,394,23.0
COL,CHI,11/19/2013,8:00 PM,912,50.0
WPG,CHI,11/21/2013,7:00 PM,934,47.0
VAN,CHI,11/23/2013,9:00 PM,1161,50.0
EDM,CHI,11/25/2013,8:30 PM,509,47.5
CGY,CHI,11/27/2013,9:00 PM,176,48.5
DAL,CHI,11/29/2013,7:30 PM,1535,46.5
ARI,CHI,11/30/2013,7:00 PM,987,23.5
CHI,DAL,12/3/2013,7:00 PM,1454,72.0
MIN,CHI,12/5/2013,7:00 PM,347,48.0
CHI,ANH,12/6/2013,7:00 PM,347,24.0
CHI,FLA,12/8/2013,6:00 PM,0,47.0
DAL,CHI,12/10/2013,7:30 PM,799,49.5
CHI,PHI,12/11/2013,7:00 PM,799,23.5
TOR,CHI,12/14/2013,6:00 PM,440,71.0
CHI,LAK,12/15/2013,6:00 PM,440,24.0
NSH,CHI,12/17/2013,7:00 PM,394,49.0
CHI,VAN,12/20/2013,7:00 PM,394,72.0
CHI,NJD,12/23/2013,7:00 PM,0,72.0
CHI,COL,12/27/2013,7:00 PM,0,96.0
STL,CHI,12/28/2013,7:00 PM,259,24.0
CHI,LAK,12/30/2013,7:00 PM,259,48.0
NYI,CHI,1/2/2014,6:00 PM,719,71.0
NJD,CHI,1/3/2014,6:00 PM,13,24.0
CHI,SJS,1/5/2014,7:00 PM,707,49.0
CHI,NYR,1/8/2014,7:00 PM,0,72.0
MON,CHI,1/11/2014,6:00 PM,750,71.0
CHI,EDM,1/12/2014,6:00 PM,750,24.0
CHI,COL,1/14/2014,7:00 PM,0,49.0
CHI,ANH,1/17/2014,7:00 PM,0,72.0
CHI,BOS,1/19/2014,11:30 PM,0,52.5
DET,CHI,1/22/2014,7:00 PM,238,67.5
MIN,CHI,1/23/2014,7:00 PM,617,24.0
CHI,WPG,1/26/2014,6:00 PM,347,71.0
CGY,CHI,1/28/2014,8:30 PM,1401,50.5
VAN,CHI,1/29/2014,9:30 PM,421,25.0
SJS,CHI,2/1/2014,9:30 PM,830,72.0
LAK,CHI,2/3/2014,9:30 PM,296,48.0
ANH,CHI,2/5/2014,9:00 PM,32,47.5
ARI,CHI,2/7/2014,8:00 PM,329,47.0
NYR,CHI,2/27/2014,6:00 PM,2150,478.0
CHI,PIT,3/1/2014,7:00 PM,717,49.0
CHI,COL,3/4/2014,7:00 PM,0,72.0
CHI,CBJ,3/6/2014,7:00 PM,0,48.0
BUF,CHI,3/9/2014,6:30 PM,457,71.5
COL,CHI,3/12/2014,8:30 PM,1365,74.0
CHI,NSH,3/14/2014,7:00 PM,912,46.5
CHI,DET,3/16/2014,6:30 PM,0,47.5
PHI,CHI,3/18/2014,6:30 PM,668,48.0
CHI,STL,3/19/2014,7:00 PM,668,24.5
CHI,CAR,3/21/2014,7:00 PM,0,48.0
CHI,NSH,3/23/2014,6:00 PM,0,47.0
CHI,DAL,3/25/2014,7:00 PM,0,49.0
BOS,CHI,3/27/2014,6:00 PM,856,47.0
OTT,CHI,3/28/2014,6:30 PM,317,24.5
PIT,CHI,3/30/2014,6:30 PM,406,48.0
CHI,MIN,4/3/2014,7:00 PM,413,96.5
CBJ,CHI,4/4/2014,6:00 PM,277,23.0
CHI,STL,4/6/2014,11:30 PM,277,53.5
CHI,MON,4/9/2014,6:30 PM,0,67.0
WSH,CHI,4/11/2014,6:00 PM,598,47.5
NSH,CHI,4/12/2014,7:00 PM,568,25.0
