HOME,AWAY,DATE,TIME (ET)
TBL,WSH,1/19/2013,7:00 PM
NYI,TBL,1/21/2013,1:00 PM
CAR,TBL,1/22/2013,7:00 PM
TBL,OTT,1/25/2013,7:30 PM
TBL,PHI,1/27/2013,6:00 PM
TBL,FLA,1/29/2013,7:30 PM
TBL,WPG,2/1/2013,7:30 PM
TBL,NYR,2/2/2013,7:00 PM
PHI,TBL,2/5/2013,7:30 PM
NJD,TBL,2/7/2013,7:00 PM
NYR,TBL,2/10/2013,7:30 PM
TBL,MON,2/12/2013,7:30 PM
TBL,WSH,2/14/2013,7:30 PM
FLA,TBL,2/16/2013,3:00 PM
TBL,TOR,2/19/2013,7:30 PM
TBL,BOS,2/21/2013,7:30 PM
CAR,TBL,2/23/2013,7:00 PM
PIT,TBL,2/24/2013,7:30 PM
TBL,BUF,2/26/2013,7:30 PM
NYR,TBL,2/28/2013,7:00 PM
BOS,TBL,3/2/2013,1:00 PM
PIT,TBL,3/4/2013,7:30 PM
NJD,TBL,3/5/2013,7:00 PM
TBL,WPG,3/7/2013,7:30 PM
TBL,MON,3/9/2013,7:00 PM
FLA,TBL,3/12/2013,7:30 PM
TBL,NYI,3/14/2013,7:30 PM
TBL,CAR,3/16/2013,7:00 PM
TBL,PHI,3/18/2013,7:30 PM
TOR,TBL,3/20/2013,7:00 PM
OTT,TBL,3/23/2013,2:00 PM
WPG,TBL,3/24/2013,8:00 PM
TBL,BUF,3/26/2013,7:30 PM
TBL,NJD,3/29/2013,7:30 PM
TBL,FLA,4/2/2013,7:30 PM
CAR,TBL,4/4/2013,7:00 PM
NYI,TBL,4/6/2013,7:00 PM
WSH,TBL,4/7/2013,7:00 PM
TBL,OTT,4/9/2013,7:30 PM
TBL,PIT,4/11/2013,7:30 PM
WSH,TBL,4/13/2013,7:00 PM
BUF,TBL,4/14/2013,5:00 PM
WPG,TBL,4/16/2013,8:00 PM
MON,TBL,4/18/2013,7:30 PM
TBL,CAR,4/21/2013,6:00 PM
TBL,TOR,4/24/2013,7:00 PM
BOS,TBL,4/25/2013,7:30 PM
TBL,FLA,4/27/2013,7:00 PM
