HOME,AWAY,DATE,TIME (CT)
DAL,ARI,1/19/2013,7:00 PM
MIN,DAL,1/20/2013,7:00 PM
DET,DAL,1/22/2013,6:30 PM
DAL,CHI,1/24/2013,7:30 PM
DAL,STL,1/26/2013,7:00 PM
CBJ,DAL,1/28/2013,6:00 PM
DET,DAL,1/29/2013,6:30 PM
DAL,ARI,2/1/2013,7:30 PM
ARI,DAL,2/2/2013,7:00 PM
COL,DAL,2/4/2013,8:00 PM
EDM,DAL,2/6/2013,9:00 PM
DAL,ANH,2/8/2013,7:30 PM
EDM,DAL,2/12/2013,8:30 PM
CGY,DAL,2/13/2013,8:30 PM
VAN,DAL,2/15/2013,9:00 PM
DAL,CGY,2/17/2013,5:00 PM
DAL,VAN,2/21/2013,7:30 PM
DAL,SJS,2/23/2013,7:00 PM
NSH,DAL,2/25/2013,7:00 PM
CBJ,DAL,2/26/2013,6:00 PM
DAL,EDM,2/28/2013,7:30 PM
DAL,STL,3/3/2013,2:00 PM
LAK,DAL,3/7/2013,9:30 PM
ARI,DAL,3/9/2013,7:00 PM
DAL,NSH,3/12/2013,7:30 PM
DAL,ANH,3/14/2013,7:30 PM
DAL,CHI,3/16/2013,7:00 PM
DAL,CGY,3/18/2013,7:30 PM
COL,DAL,3/20/2013,8:30 PM
LAK,DAL,3/21/2013,9:30 PM
DAL,COL,3/23/2013,7:00 PM
DAL,MIN,3/25/2013,7:30 PM
DAL,MIN,3/29/2013,7:30 PM
DAL,LAK,3/31/2013,5:00 PM
DAL,ANH,4/1/2013,7:30 PM
ANH,DAL,4/3/2013,9:00 PM
ANH,DAL,4/5/2013,9:00 PM
SJS,DAL,4/7/2013,3:00 PM
DAL,LAK,4/9/2013,7:30 PM
NSH,DAL,4/12/2013,7:00 PM
DAL,SJS,4/13/2013,7:00 PM
CHI,DAL,4/15/2013,7:00 PM
DAL,VAN,4/18/2013,7:30 PM
STL,DAL,4/19/2013,7:00 PM
LAK,DAL,4/21/2013,8:00 PM
SJS,DAL,4/23/2013,9:00 PM
DAL,CBJ,4/25/2013,7:30 PM
DAL,DET,4/27/2013,6:00 PM
