HOME,AWAY,DATE,TIME (ET)
TBL,WSH,1/19/2013,7:00 PM
WSH,WPG,1/22/2013,7:00 PM
WSH,MON,1/24/2013,7:00 PM
NJD,WSH,1/25/2013,7:00 PM
WSH,BUF,1/27/2013,3:00 PM
OTT,WSH,1/29/2013,7:30 PM
TOR,WSH,1/31/2013,7:00 PM
WSH,PHI,2/1/2013,7:00 PM
WSH,PIT,2/3/2013,0:30 PM
WSH,TOR,2/5/2013,7:00 PM
PIT,WSH,2/7/2013,7:00 PM
WSH,FLA,2/9/2013,7:00 PM
FLA,WSH,2/12/2013,7:30 PM
TBL,WSH,2/14/2013,7:30 PM
NYR,WSH,2/17/2013,6:00 PM
WSH,NJD,2/21/2013,7:00 PM
WSH,NJD,2/23/2013,0:00 PM
WSH,CAR,2/26/2013,7:00 PM
PHI,WSH,2/27/2013,7:30 PM
WPG,WSH,3/2/2013,3:00 PM
WSH,BOS,3/5/2013,7:00 PM
WSH,FLA,3/7/2013,7:00 PM
NYI,WSH,3/9/2013,1:00 PM
WSH,NYR,3/10/2013,0:30 PM
WSH,CAR,3/12/2013,7:00 PM
CAR,WSH,3/14/2013,7:00 PM
BOS,WSH,3/16/2013,1:00 PM
WSH,BUF,3/17/2013,7:00 PM
PIT,WSH,3/19/2013,7:30 PM
WPG,WSH,3/21/2013,8:00 PM
WPG,WSH,3/22/2013,7:00 PM
NYR,WSH,3/24/2013,7:00 PM
WSH,NYI,3/26/2013,7:00 PM
BUF,WSH,3/30/2013,7:00 PM
PHI,WSH,3/31/2013,6:00 PM
CAR,WSH,4/2/2013,7:00 PM
WSH,NYI,4/4/2013,7:00 PM
FLA,WSH,4/6/2013,7:30 PM
WSH,TBL,4/7/2013,7:00 PM
MON,WSH,4/9/2013,7:30 PM
WSH,CAR,4/11/2013,7:00 PM
WSH,TBL,4/13/2013,7:00 PM
WSH,TOR,4/16/2013,7:00 PM
OTT,WSH,4/18/2013,7:30 PM
MON,WSH,4/20/2013,7:00 PM
WSH,WPG,4/23/2013,7:00 PM
WSH,OTT,4/25/2013,7:00 PM
WSH,BOS,4/27/2013,7:00 PM
