HOME,AWAY,DATE,TIME (ET)
BOS,NYR,1/19/2013,7:00 PM
BOS,WPG,1/21/2013,1:00 PM
NYR,BOS,1/23/2013,7:30 PM
BOS,NYI,1/25/2013,7:00 PM
CAR,BOS,1/28/2013,7:00 PM
BOS,NJD,1/29/2013,7:00 PM
BOS,BUF,1/31/2013,7:00 PM
TOR,BOS,2/2/2013,7:00 PM
MON,BOS,2/6/2013,7:30 PM
BUF,BOS,2/10/2013,7:00 PM
BOS,NYR,2/12/2013,7:30 PM
BUF,BOS,2/15/2013,7:00 PM
WPG,BOS,2/17/2013,6:00 PM
TBL,BOS,2/21/2013,7:30 PM
FLA,BOS,2/24/2013,3:00 PM
NYI,BOS,2/26/2013,7:30 PM
BOS,OTT,2/28/2013,7:00 PM
BOS,TBL,3/2/2013,1:00 PM
BOS,MON,3/3/2013,7:30 PM
WSH,BOS,3/5/2013,7:00 PM
BOS,TOR,3/7/2013,7:00 PM
BOS,PHI,3/9/2013,1:00 PM
OTT,BOS,3/11/2013,7:30 PM
PIT,BOS,3/12/2013,7:30 PM
BOS,FLA,3/14/2013,7:00 PM
BOS,WSH,3/16/2013,1:00 PM
PIT,BOS,3/17/2013,0:30 PM
WPG,BOS,3/19/2013,8:00 PM
OTT,BOS,3/21/2013,7:30 PM
TOR,BOS,3/23/2013,7:00 PM
BOS,TOR,3/25/2013,7:00 PM
BOS,MON,3/27/2013,7:30 PM
PHI,BOS,3/30/2013,1:00 PM
BUF,BOS,3/31/2013,7:30 PM
BOS,OTT,4/2/2013,7:00 PM
BOS,NJD,4/4/2013,7:00 PM
MON,BOS,4/6/2013,7:00 PM
BOS,CAR,4/8/2013,7:00 PM
NJD,BOS,4/10/2013,7:30 PM
BOS,NYI,4/11/2013,7:00 PM
CAR,BOS,4/13/2013,7:00 PM
BOS,BUF,4/17/2013,7:30 PM
BOS,PIT,4/20/2013,0:30 PM
BOS,FLA,4/21/2013,0:30 PM
PHI,BOS,4/23/2013,7:30 PM
BOS,TBL,4/25/2013,7:30 PM
WSH,BOS,4/27/2013,7:00 PM
BOS,OTT,4/28/2013,7:00 PM
