HOME,AWAY,DATE,TIME (CT)
STL,DET,1/19/2013,7:00 PM
NSH,STL,1/21/2013,5:00 PM
CHI,STL,1/22/2013,7:30 PM
STL,NSH,1/24/2013,7:00 PM
DAL,STL,1/26/2013,7:00 PM
STL,MIN,1/27/2013,7:00 PM
CBJ,STL,1/31/2013,6:00 PM
DET,STL,2/1/2013,6:30 PM
STL,NSH,2/5/2013,7:00 PM
STL,DET,2/7/2013,7:00 PM
STL,ANH,2/9/2013,7:00 PM
STL,LAK,2/11/2013,7:00 PM
DET,STL,2/13/2013,6:30 PM
CGY,STL,2/15/2013,8:00 PM
VAN,STL,2/17/2013,8:00 PM
STL,SJS,2/19/2013,7:00 PM
COL,STL,2/20/2013,9:00 PM
STL,CBJ,2/23/2013,7:00 PM
STL,CHI,2/28/2013,7:00 PM
STL,EDM,3/1/2013,7:00 PM
DAL,STL,3/3/2013,2:00 PM
LAK,STL,3/5/2013,9:30 PM
ARI,STL,3/7/2013,8:00 PM
SJS,STL,3/9/2013,3:00 PM
ANH,STL,3/10/2013,7:00 PM
STL,SJS,3/12/2013,7:00 PM
STL,ARI,3/14/2013,7:00 PM
STL,ANH,3/16/2013,7:00 PM
VAN,STL,3/19/2013,9:00 PM
EDM,STL,3/23/2013,9:00 PM
CGY,STL,3/24/2013,7:00 PM
STL,EDM,3/26/2013,7:00 PM
STL,LAK,3/28/2013,7:00 PM
MIN,STL,4/1/2013,7:00 PM
CHI,STL,4/4/2013,7:30 PM
STL,CBJ,4/5/2013,7:00 PM
DET,STL,4/7/2013,11:30 PM
NSH,STL,4/9/2013,7:00 PM
MIN,STL,4/11/2013,7:00 PM
CBJ,STL,4/12/2013,6:00 PM
STL,CHI,4/14/2013,11:30 PM
STL,VAN,4/16/2013,7:00 PM
STL,ARI,4/18/2013,7:00 PM
STL,DAL,4/19/2013,7:00 PM
COL,STL,4/21/2013,7:00 PM
STL,COL,4/23/2013,7:00 PM
STL,CGY,4/25/2013,7:00 PM
STL,CHI,4/27/2013,7:00 PM
