HOME,AWAY,DATE,TIME (ET)
PHI,PIT,1/19/2013,3:00 PM
NYR,PIT,1/20/2013,7:00 PM
PIT,TOR,1/23/2013,7:00 PM
WPG,PIT,1/25/2013,8:00 PM
OTT,PIT,1/27/2013,5:00 PM
PIT,NYI,1/29/2013,7:30 PM
NYR,PIT,1/31/2013,7:00 PM
PIT,NJD,2/2/2013,1:00 PM
WSH,PIT,2/3/2013,0:30 PM
NYI,PIT,2/5/2013,7:00 PM
PIT,WSH,2/7/2013,7:00 PM
NJD,PIT,2/9/2013,1:00 PM
PIT,NJD,2/10/2013,7:30 PM
PIT,OTT,2/13/2013,7:00 PM
WPG,PIT,2/15/2013,7:00 PM
BUF,PIT,2/17/2013,0:30 PM
PIT,PHI,2/20/2013,7:30 PM
PIT,FLA,2/22/2013,7:00 PM
PIT,TBL,2/24/2013,7:30 PM
FLA,PIT,2/26/2013,7:30 PM
CAR,PIT,2/28/2013,7:00 PM
MON,PIT,3/2/2013,7:00 PM
PIT,TBL,3/4/2013,7:30 PM
PHI,PIT,3/7/2013,7:00 PM
TOR,PIT,3/9/2013,7:00 PM
PIT,NYI,3/10/2013,7:00 PM
PIT,BOS,3/12/2013,7:30 PM
TOR,PIT,3/14/2013,7:00 PM
PIT,NYR,3/16/2013,1:00 PM
PIT,BOS,3/17/2013,0:30 PM
PIT,WSH,3/19/2013,7:30 PM
NYI,PIT,3/22/2013,7:00 PM
PIT,PHI,3/24/2013,7:30 PM
PIT,MON,3/26/2013,7:00 PM
PIT,WPG,3/28/2013,7:00 PM
PIT,NYI,3/30/2013,1:00 PM
PIT,BUF,4/2/2013,7:30 PM
NYR,PIT,4/3/2013,7:30 PM
PIT,NYR,4/5/2013,7:00 PM
CAR,PIT,4/9/2013,7:00 PM
TBL,PIT,4/11/2013,7:30 PM
FLA,PIT,4/13/2013,7:30 PM
PIT,MON,4/17/2013,7:00 PM
BOS,PIT,4/20/2013,0:30 PM
OTT,PIT,4/22/2013,7:30 PM
PIT,BUF,4/23/2013,7:30 PM
NJD,PIT,4/25/2013,7:30 PM
PIT,CAR,4/27/2013,7:30 PM
